Date Time CWCR,Temp °C CWCR,Date Time WS09,Temp °C WS09 (modeled -> WS09 = 1.0332395(CWCR) - 0.6855092),,"*used equation from R to model missing WS09 data based on CWCR data from the same time period. Really, we're modeling the WS09 data based on what the WS09 data was one minute before. "
2/3/19 8:04,6.877,2/3/19 8:05,6.420078842,,
2/3/19 8:19,6.877,2/3/19 8:20,6.420078842,,
2/3/19 8:34,6.877,2/3/19 8:35,6.420078842,,
2/3/19 8:49,6.877,2/3/19 8:50,6.420078842,,
2/3/19 9:04,6.877,2/3/19 9:05,6.420078842,,
2/3/19 9:19,6.877,2/3/19 9:20,6.420078842,,
2/3/19 9:34,6.978,2/3/19 9:35,6.524436031,,
2/3/19 9:49,6.978,2/3/19 9:50,6.524436031,,
2/3/19 10:04,6.978,2/3/19 10:05,6.524436031,,
2/3/19 10:19,7.079,2/3/19 10:20,6.628793221,,
2/3/19 10:34,7.079,2/3/19 10:35,6.628793221,,
2/3/19 10:49,7.079,2/3/19 10:50,6.628793221,,
2/3/19 11:04,7.179,2/3/19 11:05,6.732117171,,
2/3/19 11:19,7.28,2/3/19 11:20,6.83647436,,
2/3/19 11:34,7.28,2/3/19 11:35,6.83647436,,
2/3/19 11:49,7.28,2/3/19 11:50,6.83647436,,
2/3/19 12:04,7.381,2/3/19 12:05,6.94083155,,
2/3/19 12:19,7.381,2/3/19 12:20,6.94083155,,
2/3/19 12:34,7.481,2/3/19 12:35,7.0441555,,
2/3/19 12:49,7.582,2/3/19 12:50,7.148512689,,
2/3/19 13:04,7.582,2/3/19 13:05,7.148512689,,
2/3/19 13:19,7.682,2/3/19 13:20,7.251836639,,
2/3/19 13:34,7.882,2/3/19 13:35,7.458484539,,
2/3/19 13:49,7.882,2/3/19 13:50,7.458484539,,
2/3/19 14:04,7.983,2/3/19 14:05,7.562841729,,
2/3/19 14:19,8.282,2/3/19 14:20,7.871780339,,
2/3/19 14:34,8.481,2/3/19 14:35,8.077395,,
2/3/19 14:49,8.382,2/3/19 14:50,7.975104289,,
2/3/19 15:04,8.581,2/3/19 15:05,8.18071895,,
2/3/19 15:19,8.68,2/3/19 15:20,8.28300966,,
2/3/19 15:34,8.68,2/3/19 15:35,8.28300966,,
2/3/19 15:49,8.68,2/3/19 15:50,8.28300966,,
2/3/19 16:04,8.68,2/3/19 16:05,8.28300966,,
2/3/19 16:19,8.779,2/3/19 16:20,8.385300371,,
2/3/19 16:34,8.779,2/3/19 16:35,8.385300371,,
2/3/19 16:49,8.779,2/3/19 16:50,8.385300371,,
2/3/19 17:04,8.779,2/3/19 17:05,8.385300371,,
2/3/19 17:19,8.779,2/3/19 17:20,8.385300371,,
2/3/19 17:34,8.779,2/3/19 17:35,8.385300371,,
2/3/19 17:49,8.779,2/3/19 17:50,8.385300371,,
2/3/19 18:04,8.779,2/3/19 18:05,8.385300371,,
2/3/19 18:19,8.779,2/3/19 18:20,8.385300371,,
2/3/19 18:34,8.68,2/3/19 18:35,8.28300966,,
2/3/19 18:49,8.68,2/3/19 18:50,8.28300966,,
2/3/19 19:04,8.68,2/3/19 19:05,8.28300966,,
2/3/19 19:19,8.581,2/3/19 19:20,8.18071895,,
2/3/19 19:34,8.581,2/3/19 19:35,8.18071895,,
2/3/19 19:49,8.481,2/3/19 19:50,8.077395,,
2/3/19 20:04,8.481,2/3/19 20:05,8.077395,,
2/3/19 20:19,8.481,2/3/19 20:20,8.077395,,
2/3/19 20:34,8.382,2/3/19 20:35,7.975104289,,
2/3/19 20:49,8.382,2/3/19 20:50,7.975104289,,
2/3/19 21:04,8.382,2/3/19 21:05,7.975104289,,
2/3/19 21:19,8.282,2/3/19 21:20,7.871780339,,
2/3/19 21:34,8.282,2/3/19 21:35,7.871780339,,
2/3/19 21:49,8.282,2/3/19 21:50,7.871780339,,
2/3/19 22:04,8.182,2/3/19 22:05,7.768456389,,
2/3/19 22:19,8.182,2/3/19 22:20,7.768456389,,
2/3/19 22:34,8.082,2/3/19 22:35,7.665132439,,
2/3/19 22:49,8.082,2/3/19 22:50,7.665132439,,
2/3/19 23:04,7.983,2/3/19 23:05,7.562841729,,
2/3/19 23:19,7.983,2/3/19 23:20,7.562841729,,
2/3/19 23:34,7.983,2/3/19 23:35,7.562841729,,
2/3/19 23:49,7.882,2/3/19 23:50,7.458484539,,
2/4/19 0:04,7.882,2/4/19 0:05,7.458484539,,
2/4/19 0:19,7.782,2/4/19 0:20,7.355160589,,
2/4/19 0:34,7.782,2/4/19 0:35,7.355160589,,
2/4/19 0:49,7.782,2/4/19 0:50,7.355160589,,
2/4/19 1:04,7.682,2/4/19 1:05,7.251836639,,
2/4/19 1:19,7.682,2/4/19 1:20,7.251836639,,
2/4/19 1:34,7.682,2/4/19 1:35,7.251836639,,
2/4/19 1:49,7.582,2/4/19 1:50,7.148512689,,
2/4/19 2:04,7.582,2/4/19 2:05,7.148512689,,
2/4/19 2:19,7.582,2/4/19 2:20,7.148512689,,
2/4/19 2:34,7.582,2/4/19 2:35,7.148512689,,
2/4/19 2:49,7.481,2/4/19 2:50,7.0441555,,
2/4/19 3:04,7.481,2/4/19 3:05,7.0441555,,
2/4/19 3:19,7.481,2/4/19 3:20,7.0441555,,
2/4/19 3:34,7.381,2/4/19 3:35,6.94083155,,
2/4/19 3:49,7.381,2/4/19 3:50,6.94083155,,
2/4/19 4:04,7.381,2/4/19 4:05,6.94083155,,
2/4/19 4:19,7.381,2/4/19 4:20,6.94083155,,
2/4/19 4:34,7.28,2/4/19 4:35,6.83647436,,
2/4/19 4:49,7.28,2/4/19 4:50,6.83647436,,
2/4/19 5:04,7.28,2/4/19 5:05,6.83647436,,
2/4/19 5:19,7.28,2/4/19 5:20,6.83647436,,
2/4/19 5:34,7.179,2/4/19 5:35,6.732117171,,
2/4/19 5:49,7.179,2/4/19 5:50,6.732117171,,
2/4/19 6:04,7.179,2/4/19 6:05,6.732117171,,
2/4/19 6:19,7.079,2/4/19 6:20,6.628793221,,
2/4/19 6:34,7.079,2/4/19 6:35,6.628793221,,
2/4/19 6:49,7.079,2/4/19 6:50,6.628793221,,
2/4/19 7:04,7.079,2/4/19 7:05,6.628793221,,
2/4/19 7:19,6.978,2/4/19 7:20,6.524436031,,
2/4/19 7:34,6.978,2/4/19 7:35,6.524436031,,
2/4/19 7:49,6.978,2/4/19 7:50,6.524436031,,
2/4/19 8:04,6.978,2/4/19 8:05,6.524436031,,
2/4/19 8:19,6.978,2/4/19 8:20,6.524436031,,
2/4/19 8:34,6.877,2/4/19 8:35,6.420078842,,
2/4/19 8:49,6.877,2/4/19 8:50,6.420078842,,
2/4/19 9:04,6.877,2/4/19 9:05,6.420078842,,
2/4/19 9:19,6.877,2/4/19 9:20,6.420078842,,
2/4/19 9:34,6.877,2/4/19 9:35,6.420078842,,
2/4/19 9:49,6.877,2/4/19 9:50,6.420078842,,
2/4/19 10:04,6.877,2/4/19 10:05,6.420078842,,
2/4/19 10:19,6.978,2/4/19 10:20,6.524436031,,
2/4/19 10:34,6.978,2/4/19 10:35,6.524436031,,
2/4/19 10:49,7.079,2/4/19 10:50,6.628793221,,
2/4/19 11:04,7.079,2/4/19 11:05,6.628793221,,
2/4/19 11:19,7.079,2/4/19 11:20,6.628793221,,
2/4/19 11:34,7.28,2/4/19 11:35,6.83647436,,
2/4/19 11:49,7.381,2/4/19 11:50,6.94083155,,
2/4/19 12:04,7.481,2/4/19 12:05,7.0441555,,
2/4/19 12:19,7.582,2/4/19 12:20,7.148512689,,
2/4/19 12:34,8.082,2/4/19 12:35,7.665132439,,
2/4/19 12:49,8.082,2/4/19 12:50,7.665132439,,
2/4/19 13:04,8.282,2/4/19 13:05,7.871780339,,
2/4/19 13:19,8.382,2/4/19 13:20,7.975104289,,
2/4/19 13:34,8.382,2/4/19 13:35,7.975104289,,
2/4/19 13:49,8.481,2/4/19 13:50,8.077395,,
2/4/19 14:04,8.581,2/4/19 14:05,8.18071895,,
2/4/19 14:19,8.779,2/4/19 14:20,8.385300371,,
2/4/19 14:34,8.879,2/4/19 14:35,8.488624321,,
2/4/19 14:49,8.978,2/4/19 14:50,8.590915031,,
2/4/19 15:04,8.978,2/4/19 15:05,8.590915031,,
2/4/19 15:19,8.978,2/4/19 15:20,8.590915031,,
2/4/19 15:34,9.077,2/4/19 15:35,8.693205742,,
2/4/19 15:49,8.978,2/4/19 15:50,8.590915031,,
2/4/19 16:04,9.077,2/4/19 16:05,8.693205742,,
2/4/19 16:19,9.176,2/4/19 16:20,8.795496452,,
2/4/19 16:34,9.275,2/4/19 16:35,8.897787163,,
2/4/19 16:49,9.275,2/4/19 16:50,8.897787163,,
2/4/19 17:04,9.275,2/4/19 17:05,8.897787163,,
2/4/19 17:19,9.275,2/4/19 17:20,8.897787163,,
2/4/19 17:34,9.275,2/4/19 17:35,8.897787163,,
2/4/19 17:49,9.275,2/4/19 17:50,8.897787163,,
2/4/19 18:04,9.275,2/4/19 18:05,8.897787163,,
2/4/19 18:19,9.275,2/4/19 18:20,8.897787163,,
2/4/19 18:34,9.275,2/4/19 18:35,8.897787163,,
2/4/19 18:49,9.275,2/4/19 18:50,8.897787163,,
2/4/19 19:04,9.275,2/4/19 19:05,8.897787163,,
2/4/19 19:19,9.176,2/4/19 19:20,8.795496452,,
2/4/19 19:34,9.176,2/4/19 19:35,8.795496452,,
2/4/19 19:49,9.176,2/4/19 19:50,8.795496452,,
2/4/19 20:04,9.176,2/4/19 20:05,8.795496452,,
2/4/19 20:19,9.077,2/4/19 20:20,8.693205742,,
2/4/19 20:34,9.077,2/4/19 20:35,8.693205742,,
2/4/19 20:49,9.077,2/4/19 20:50,8.693205742,,
2/4/19 21:04,8.978,2/4/19 21:05,8.590915031,,
2/4/19 21:19,8.978,2/4/19 21:20,8.590915031,,
2/4/19 21:34,8.978,2/4/19 21:35,8.590915031,,
2/4/19 21:49,8.978,2/4/19 21:50,8.590915031,,
2/4/19 22:04,8.978,2/4/19 22:05,8.590915031,,
2/4/19 22:19,8.879,2/4/19 22:20,8.488624321,,
2/4/19 22:34,8.879,2/4/19 22:35,8.488624321,,
2/4/19 22:49,8.879,2/4/19 22:50,8.488624321,,
2/4/19 23:04,8.879,2/4/19 23:05,8.488624321,,
2/4/19 23:19,8.879,2/4/19 23:20,8.488624321,,
2/4/19 23:34,8.879,2/4/19 23:35,8.488624321,,
2/4/19 23:49,8.879,2/4/19 23:50,8.488624321,,
2/5/19 0:04,8.879,2/5/19 0:05,8.488624321,,
2/5/19 0:19,8.879,2/5/19 0:20,8.488624321,,
2/5/19 0:34,8.879,2/5/19 0:35,8.488624321,,
2/5/19 0:49,8.879,2/5/19 0:50,8.488624321,,
2/5/19 1:04,8.879,2/5/19 1:05,8.488624321,,
2/5/19 1:19,8.879,2/5/19 1:20,8.488624321,,
2/5/19 1:34,8.879,2/5/19 1:35,8.488624321,,
2/5/19 1:49,8.879,2/5/19 1:50,8.488624321,,
2/5/19 2:04,8.879,2/5/19 2:05,8.488624321,,
2/5/19 2:19,8.879,2/5/19 2:20,8.488624321,,
2/5/19 2:34,8.879,2/5/19 2:35,8.488624321,,
2/5/19 2:49,8.779,2/5/19 2:50,8.385300371,,
2/5/19 3:04,8.779,2/5/19 3:05,8.385300371,,
2/5/19 3:19,8.779,2/5/19 3:20,8.385300371,,
2/5/19 3:34,8.779,2/5/19 3:35,8.385300371,,
2/5/19 3:49,8.779,2/5/19 3:50,8.385300371,,
2/5/19 4:04,8.779,2/5/19 4:05,8.385300371,,
2/5/19 4:19,8.779,2/5/19 4:20,8.385300371,,
2/5/19 4:34,8.779,2/5/19 4:35,8.385300371,,
2/5/19 4:49,8.779,2/5/19 4:50,8.385300371,,
2/5/19 5:04,8.779,2/5/19 5:05,8.385300371,,
2/5/19 5:19,8.779,2/5/19 5:20,8.385300371,,
2/5/19 5:34,8.779,2/5/19 5:35,8.385300371,,
2/5/19 5:49,8.68,2/5/19 5:50,8.28300966,,
2/5/19 6:04,8.68,2/5/19 6:05,8.28300966,,
2/5/19 6:19,8.68,2/5/19 6:20,8.28300966,,
2/5/19 6:34,8.68,2/5/19 6:35,8.28300966,,
2/5/19 6:49,8.68,2/5/19 6:50,8.28300966,,
2/5/19 7:04,8.68,2/5/19 7:05,8.28300966,,
2/5/19 7:19,8.68,2/5/19 7:20,8.28300966,,
2/5/19 7:34,8.68,2/5/19 7:35,8.28300966,,
2/5/19 7:49,8.68,2/5/19 7:50,8.28300966,,
2/5/19 8:04,8.68,2/5/19 8:05,8.28300966,,
2/5/19 8:19,8.68,2/5/19 8:20,8.28300966,,
2/5/19 8:34,8.68,2/5/19 8:35,8.28300966,,
2/5/19 8:49,8.779,2/5/19 8:50,8.385300371,,
2/5/19 9:04,8.68,2/5/19 9:05,8.28300966,,
2/5/19 9:19,8.779,2/5/19 9:20,8.385300371,,
2/5/19 9:34,8.779,2/5/19 9:35,8.385300371,,
2/5/19 9:49,8.779,2/5/19 9:50,8.385300371,,
2/5/19 10:04,8.779,2/5/19 10:05,8.385300371,,
2/5/19 10:19,8.879,2/5/19 10:20,8.488624321,,
2/5/19 10:34,8.879,2/5/19 10:35,8.488624321,,
2/5/19 10:49,8.978,2/5/19 10:50,8.590915031,,
2/5/19 11:04,8.978,2/5/19 11:05,8.590915031,,
2/5/19 11:19,9.077,2/5/19 11:20,8.693205742,,
2/5/19 11:34,9.373,2/5/19 11:35,8.999044634,,
2/5/19 11:49,9.373,2/5/19 11:50,8.999044634,,
2/5/19 12:04,9.571,2/5/19 12:05,9.203626055,,
2/5/19 12:19,9.571,2/5/19 12:20,9.203626055,,
2/5/19 12:34,9.669,2/5/19 12:35,9.304883526,,
2/5/19 12:49,10.161,2/5/19 12:50,9.81323736,,
2/5/19 13:04,10.161,2/5/19 13:05,9.81323736,,
2/5/19 13:19,10.161,2/5/19 13:20,9.81323736,,
2/5/19 13:34,10.161,2/5/19 13:35,9.81323736,,
2/5/19 13:49,10.357,2/5/19 13:50,10.0157523,,
2/5/19 14:04,10.748,2/5/19 14:05,10.41974895,,
2/5/19 14:19,10.357,2/5/19 14:20,10.0157523,,
2/5/19 14:34,10.553,2/5/19 14:35,10.21826724,,
2/5/19 14:49,10.553,2/5/19 14:50,10.21826724,,
2/5/19 15:04,10.553,2/5/19 15:05,10.21826724,,
2/5/19 15:19,10.455,2/5/19 15:20,10.11700977,,
2/5/19 15:34,10.553,2/5/19 15:35,10.21826724,,
2/5/19 15:49,10.651,2/5/19 15:50,10.31952471,,
2/5/19 16:04,10.651,2/5/19 16:05,10.31952471,,
2/5/19 16:19,10.651,2/5/19 16:20,10.31952471,,
2/5/19 16:34,10.651,2/5/19 16:35,10.31952471,,
2/5/19 16:49,10.651,2/5/19 16:50,10.31952471,,
2/5/19 17:04,10.651,2/5/19 17:05,10.31952471,,
2/5/19 17:19,10.651,2/5/19 17:20,10.31952471,,
2/5/19 17:34,10.553,2/5/19 17:35,10.21826724,,
2/5/19 17:49,10.455,2/5/19 17:50,10.11700977,,
2/5/19 18:04,10.455,2/5/19 18:05,10.11700977,,
2/5/19 18:19,10.357,2/5/19 18:20,10.0157523,,
2/5/19 18:34,10.357,2/5/19 18:35,10.0157523,,
2/5/19 18:49,10.357,2/5/19 18:50,10.0157523,,
2/5/19 19:04,10.259,2/5/19 19:05,9.914494831,,
2/5/19 19:19,10.259,2/5/19 19:20,9.914494831,,
2/5/19 19:34,10.161,2/5/19 19:35,9.81323736,,
2/5/19 19:49,10.161,2/5/19 19:50,9.81323736,,
2/5/19 20:04,10.161,2/5/19 20:05,9.81323736,,
2/5/19 20:19,10.063,2/5/19 20:20,9.711979889,,
2/5/19 20:34,10.063,2/5/19 20:35,9.711979889,,
2/5/19 20:49,9.965,2/5/19 20:50,9.610722418,,
2/5/19 21:04,9.965,2/5/19 21:05,9.610722418,,
2/5/19 21:19,9.965,2/5/19 21:20,9.610722418,,
2/5/19 21:34,9.866,2/5/19 21:35,9.508431707,,
2/5/19 21:49,9.866,2/5/19 21:50,9.508431707,,
2/5/19 22:04,9.866,2/5/19 22:05,9.508431707,,
2/5/19 22:19,9.768,2/5/19 22:20,9.407174236,,
2/5/19 22:34,9.768,2/5/19 22:35,9.407174236,,
2/5/19 22:49,9.768,2/5/19 22:50,9.407174236,,
2/5/19 23:04,9.669,2/5/19 23:05,9.304883526,,
2/5/19 23:19,9.669,2/5/19 23:20,9.304883526,,
2/5/19 23:34,9.669,2/5/19 23:35,9.304883526,,
2/5/19 23:49,9.571,2/5/19 23:50,9.203626055,,
2/6/19 0:04,9.571,2/6/19 0:05,9.203626055,,
2/6/19 0:19,9.571,2/6/19 0:20,9.203626055,,
2/6/19 0:34,9.571,2/6/19 0:35,9.203626055,,
2/6/19 0:49,9.571,2/6/19 0:50,9.203626055,,
2/6/19 1:04,9.472,2/6/19 1:05,9.101335344,,
2/6/19 1:19,9.472,2/6/19 1:20,9.101335344,,
2/6/19 1:34,9.472,2/6/19 1:35,9.101335344,,
2/6/19 1:49,9.472,2/6/19 1:50,9.101335344,,
2/6/19 2:04,9.373,2/6/19 2:05,8.999044634,,
2/6/19 2:19,9.373,2/6/19 2:20,8.999044634,,
2/6/19 2:34,9.373,2/6/19 2:35,8.999044634,,
2/6/19 2:49,9.373,2/6/19 2:50,8.999044634,,
2/6/19 3:04,9.373,2/6/19 3:05,8.999044634,,
2/6/19 3:19,9.373,2/6/19 3:20,8.999044634,,
2/6/19 3:34,9.373,2/6/19 3:35,8.999044634,,
2/6/19 3:49,9.373,2/6/19 3:50,8.999044634,,
2/6/19 4:04,9.472,2/6/19 4:05,9.101335344,,
2/6/19 4:19,9.472,2/6/19 4:20,9.101335344,,
2/6/19 4:34,9.472,2/6/19 4:35,9.101335344,,
2/6/19 4:49,9.472,2/6/19 4:50,9.101335344,,
2/6/19 5:04,9.472,2/6/19 5:05,9.101335344,,
2/6/19 5:19,9.472,2/6/19 5:20,9.101335344,,
2/6/19 5:34,9.472,2/6/19 5:35,9.101335344,,
2/6/19 5:49,9.472,2/6/19 5:50,9.101335344,,
2/6/19 6:04,9.472,2/6/19 6:05,9.101335344,,
2/6/19 6:19,9.472,2/6/19 6:20,9.101335344,,
2/6/19 6:34,9.472,2/6/19 6:35,9.101335344,,
2/6/19 6:49,9.472,2/6/19 6:50,9.101335344,,
2/6/19 7:04,9.472,2/6/19 7:05,9.101335344,,
2/6/19 7:19,9.472,2/6/19 7:20,9.101335344,,
2/6/19 7:34,9.472,2/6/19 7:35,9.101335344,,
2/6/19 7:49,9.472,2/6/19 7:50,9.101335344,,
2/6/19 8:04,9.472,2/6/19 8:05,9.101335344,,
2/6/19 8:19,9.472,2/6/19 8:20,9.101335344,,
2/6/19 8:34,9.472,2/6/19 8:35,9.101335344,,
2/6/19 8:49,9.571,2/6/19 8:50,9.203626055,,
2/6/19 9:04,9.571,2/6/19 9:05,9.203626055,,
2/6/19 9:19,9.571,2/6/19 9:20,9.203626055,,
2/6/19 9:34,9.669,2/6/19 9:35,9.304883526,,
2/6/19 9:49,9.669,2/6/19 9:50,9.304883526,,
2/6/19 10:04,9.669,2/6/19 10:05,9.304883526,,
2/6/19 10:19,9.669,2/6/19 10:20,9.304883526,,
2/6/19 10:34,9.768,2/6/19 10:35,9.407174236,,
2/6/19 10:49,9.866,2/6/19 10:50,9.508431707,,
2/6/19 11:04,9.866,2/6/19 11:05,9.508431707,,
2/6/19 11:19,10.063,2/6/19 11:20,9.711979889,,
2/6/19 11:34,10.063,2/6/19 11:35,9.711979889,,
2/6/19 11:49,10.063,2/6/19 11:50,9.711979889,,
2/6/19 12:04,10.161,2/6/19 12:05,9.81323736,,
2/6/19 12:19,10.161,2/6/19 12:20,9.81323736,,
2/6/19 12:34,10.357,2/6/19 12:35,10.0157523,,
2/6/19 12:49,10.357,2/6/19 12:50,10.0157523,,
2/6/19 13:04,10.455,2/6/19 13:05,10.11700977,,
2/6/19 13:19,10.748,2/6/19 13:20,10.41974895,,
2/6/19 13:34,10.553,2/6/19 13:35,10.21826724,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
