"","date","temp.celsius","stream"
"123","2018-03-23",8.065634168442,"WS13"
"124","2018-03-24",8.924451668442,"WS13"
"125","2018-03-25",8.6026725,"WS13"
"126","2018-03-26",8.52944,"WS13"
"127","2018-03-27",9.013218331558,"WS13"
"128","2018-03-28",12.61936418442,"WS13"
"129","2018-03-29",13.5957975,"WS13"
"130","2018-03-30",11.69619081558,"WS13"
"131","2018-03-31",9.607955,"WS13"
"132","2018-04-01",11.5452875,"WS13"
"133","2018-04-02",13.6357425,"WS13"
"134","2018-04-03",13.65349581558,"WS13"
"135","2018-04-04",11.83599831558,"WS13"
"136","2018-03-09",6.1842615,"WS14"
"137","2018-03-10",8.2806588313556,"WS14"
"138","2018-03-11",9.1459171686444,"WS14"
"139","2018-03-12",7.1929055,"WS14"
"140","2018-03-13",6.3177585,"WS14"
"141","2018-03-14",4.9333451686444,"WS14"
"142","2018-03-15",8.8492571686444,"WS14"
"143","2018-03-16",11.521669313556,"WS14"
"144","2018-03-17",12.100156313556,"WS14"
"145","2018-03-18",12.965414686444,"WS14"
"146","2018-03-19",11.88755,"WS14"
"147","2018-03-20",10.2930025,"WS14"
"148","2018-03-21",4.9036791686444,"WS14"
"149","2018-03-22",6.295509,"WS14"
"150","2018-03-23",7.4549551686444,"WS14"
"151","2018-03-24",8.4116836686444,"WS14"
"152","2018-03-25",8.0532195,"WS14"
"153","2018-03-26",7.971638,"WS14"
"154","2018-03-27",8.5105703313556,"WS14"
"155","2018-03-28",12.527841186444,"WS14"
"156","2018-03-29",13.6155945,"WS14"
"157","2018-03-30",11.499419813556,"WS14"
"158","2018-03-31",9.173111,"WS14"
"159","2018-04-01",11.3313125,"WS14"
"160","2018-04-02",13.6600935,"WS14"
"161","2018-04-03",13.679870813556,"WS14"
"162","2018-04-04",11.655166313556,"WS14"
"163","2018-03-09",6.32276025,"WS18"
"164","2018-03-10",8.3714575814006,"WS18"
"165","2018-03-11",9.2170284185994,"WS18"
"166","2018-03-12",7.30845425,"WS18"
"167","2018-03-13",6.45321975,"WS18"
"168","2018-03-14",5.1003064185994,"WS18"
"169","2018-03-15",8.9271184185994,"WS18"
"170","2018-03-16",11.538724314006,"WS18"
"171","2018-03-17",12.104048814006,"WS18"
"172","2018-03-18",12.949619685994,"WS18"
"173","2018-03-19",11.89628,"WS18"
"174","2018-03-20",10.33801375,"WS18"
"175","2018-03-21",5.0713154185994,"WS18"
"176","2018-03-22",6.4314765,"WS18"
"177","2018-03-23",7.5645414185994,"WS18"
"178","2018-03-24",8.4995011685994,"WS18"
"179","2018-03-25",8.14919325,"WS18"
"180","2018-03-26",8.069468,"WS18"
"181","2018-03-27",8.5961378314006,"WS18"
"182","2018-03-28",12.522002435994,"WS18"
"183","2018-03-29",13.58500575,"WS18"
"184","2018-03-30",11.516981064006,"WS18"
"185","2018-03-31",9.2436035,"WS18"
"186","2018-04-01",11.35269875,"WS18"
"187","2018-04-02",13.62849225,"WS18"
"188","2018-04-03",13.647819564006,"WS18"
"189","2018-04-04",11.669183814006,"WS18"
"190","2018-03-09",5.694652375,"WS27"
"191","2018-03-10",7.5725837065617,"WS27"
"192","2018-03-11",8.3476732934383,"WS27"
"193","2018-03-12",6.598185375,"WS27"
"194","2018-03-13",5.814237625,"WS27"
"195","2018-03-14",4.5740942934383,"WS27"
"196","2018-03-15",8.0819282934383,"WS27"
"197","2018-03-16",10.475847815617,"WS27"
"198","2018-03-17",10.994050565617,"WS27"
"199","2018-03-18",11.769140184383,"WS27"
"200","2018-03-19",10.8036,"WS27"
"201","2018-03-20",9.375220625,"WS27"
"202","2018-03-21",4.5475197934383,"WS27"
"203","2018-03-22",5.79430675,"WS27"
"204","2018-03-23",6.8329267934383,"WS27"
"205","2018-03-24",7.6899544184383,"WS27"
"206","2018-03-25",7.368845875,"WS27"
"207","2018-03-26",7.295766,"WS27"
"208","2018-03-27",7.7785360815617,"WS27"
"209","2018-03-28",11.377166309383,"WS27"
"210","2018-03-29",12.351564625,"WS27"
"211","2018-03-30",10.455916940617,"WS27"
"212","2018-03-31",8.37203325,"WS27"
"213","2018-04-01",10.305328125,"WS27"
"214","2018-04-02",12.391426375,"WS27"
"215","2018-04-03",12.409142690617,"WS27"
"216","2018-04-04",10.595433065617,"WS27"
"217","2018-03-09",8.0162697,"WS31"
"218","2018-03-10",9.56830756520248,"WS31"
"219","2018-03-11",10.2088892347975,"WS31"
"220","2018-03-12",8.7630049,"WS31"
"221","2018-03-13",8.1151023,"WS31"
"222","2018-03-14",7.09017163479752,"WS31"
"223","2018-03-15",9.98926123479752,"WS31"
"224","2018-03-16",11.9677434520248,"WS31"
"225","2018-03-17",12.3960180520248,"WS31"
"226","2018-03-18",13.0365997479752,"WS31"
"227","2018-03-19",12.238618,"WS31"
"228","2018-03-20",11.0581175,"WS31"
"229","2018-03-21",7.06820883479752,"WS31"
"230","2018-03-22",8.0986302,"WS31"
"231","2018-03-23",8.95700963479752,"WS31"
"232","2018-03-24",9.66530993479752,"WS31"
"233","2018-03-25",9.3999261,"WS31"
"234","2018-03-26",9.3395284,"WS31"
"235","2018-03-27",9.73851926520248,"WS31"
"236","2018-03-28",12.7126484479752,"WS31"
"237","2018-03-29",13.5179511,"WS31"
"238","2018-03-30",11.9512713520248,"WS31"
"239","2018-03-31",10.2290218,"WS31"
"240","2018-04-01",11.8268155,"WS31"
"241","2018-04-02",13.5508953,"WS31"
"242","2018-04-03",13.5655371520248,"WS31"
"243","2018-04-04",12.0665760520248,"WS31"
"244","2018-03-09",7.1299339,"WS32"
"245","2018-03-10",8.81601229840936,"WS32"
"246","2018-03-11",9.51191730159064,"WS32"
"247","2018-03-12",7.9411603,"WS32"
"248","2018-03-13",7.2373021,"WS32"
"249","2018-03-14",6.12385410159064,"WS32"
"250","2018-03-15",9.27332130159064,"WS32"
"251","2018-03-16",11.4226735840936,"WS32"
"252","2018-03-17",11.8879357840936,"WS32"
"253","2018-03-18",12.5838408159064,"WS32"
"254","2018-03-19",11.716942,"WS32"
"255","2018-03-20",10.4344885,"WS32"
"256","2018-03-21",6.09999450159064,"WS32"
