"","date","temp.celsius","stream"
"121",2018-03-13,6.9325169125,"WS13"
"122",2018-03-14,5.67798391429219,"WS13"
"123",2018-03-15,9.22652011429219,"WS13"
"124",2018-03-16,11.6482168320781,"WS13"
"125",2018-03-17,12.1724324070781,"WS13"
"126",2018-03-18,12.9565155679219,"WS13"
"127",2018-03-19,11.979772,"WS13"
"128",2018-03-20,10.5348188125,"WS13"
"129",2018-03-21,5.65110106429219,"WS13"
"130",2018-03-22,6.912354775,"WS13"
"131",2018-03-23,7.96302616429219,"WS13"
"132",2018-03-24,8.82999807679219,"WS13"
"133",2018-03-25,8.5051636375,"WS13"
"134",2018-03-26,8.4312358,"WS13"
"135",2018-03-27,8.91960757320781,"WS13"
"136",2018-03-28,12.5599935304219,"WS13"
"137",2018-03-29,13.5456980125,"WS13"
"138",2018-03-30,11.6280546945781,"WS13"
"139",2018-03-31,9.519991225,"WS13"
"140",2018-04-01,11.4757185625,"WS13"
"141",2018-04-02,13.5860222875,"WS13"
"142",2018-04-03,13.6039441695781,"WS13"
"143",2018-04-04,11.7691896570781,"WS13"
"144",2018-04-05,9.28924676070781,"WS13"
"145",2018-04-06,9.59615930179219,"WS13"
"146",2018-03-09,6.068894875,"WS14"
"147",2018-03-10,8.1835595396717,"WS14"
"148",2018-03-11,9.0563574603283,"WS14"
"149",2018-03-12,7.086327875,"WS14"
"150",2018-03-13,6.203555125,"WS14"
"151",2018-03-14,4.8070784603283,"WS14"
"152",2018-03-15,8.7571124603283,"WS14"
"153",2018-03-16,11.452811146717,"WS14"
"154",2018-03-17,12.036338896717,"WS14"
"155",2018-03-18,12.909136853283,"WS14"
"156",2018-03-19,11.82188,"WS14"
"157",2018-03-20,10.213438125,"WS14"
"158",2018-03-21,4.7771539603283,"WS14"
"159",2018-03-22,6.18111175,"WS14"
"160",2018-03-23,7.3506609603283,"WS14"
"161",2018-03-24,8.3157260853283,"WS14"
"162",2018-03-25,7.954138375,"WS14"
"163",2018-03-26,7.871846,"WS14"
"164",2018-03-27,8.4154744146717,"WS14"
"165",2018-03-28,12.467750478283,"WS14"
"166",2018-03-29,13.564982125,"WS14"
"167",2018-03-30,11.430367771717,"WS14"
"168",2018-03-31,9.08378825,"WS14"
"169",2018-04-01,11.260795625,"WS14"
"170",2018-04-02,13.609868875,"WS14"
"171",2018-04-03,13.629818521717,"WS14"
"172",2018-04-04,11.587471396717,"WS14"
"173",2018-04-05,8.8269362896717,"WS14"
"174",2018-04-06,9.1685743353283,"WS14"
"175",2018-03-09,6.206559125,"WS18"
"176",2018-03-10,8.2736651230499,"WS18"
"177",2018-03-11,9.1268338769501,"WS18"
"178",2018-03-12,7.201110125,"WS18"
"179",2018-03-13,6.338190875,"WS18"
"180",2018-03-14,4.9731208769501,"WS18"
"181",2018-03-15,8.8343188769501,"WS18"
"182",2018-03-16,11.469391480499,"WS18"
"183",2018-03-17,12.039795730499,"WS18"
"184",2018-03-18,12.892964519501,"WS18"
"185",2018-03-19,11.83016,"WS18"
"186",2018-03-20,10.257891875,"WS18"
"187",2018-03-21,4.9438693769501,"WS18"
"188",2018-03-22,6.31625225,"WS18"
"189",2018-03-23,7.4594983769501,"WS18"
"190",2018-03-24,8.4028592519501,"WS18"
"191",2018-03-25,8.049403625,"WS18"
"192",2018-03-26,7.968962,"WS18"
"193",2018-03-27,8.5003642480499,"WS18"
"194",2018-03-28,12.461504894501,"WS18"
"195",2018-03-29,13.534059875,"WS18"
"196",2018-03-30,11.447452855499,"WS18"
"197",2018-03-31,9.15364775,"WS18"
"198",2018-04-01,11.281694375,"WS18"
"199",2018-04-02,13.577937125,"WS18"
"200",2018-04-03,13.597438105499,"WS18"
"201",2018-04-04,11.601023230499,"WS18"
"202",2018-04-05,8.9025723730499,"WS18"
"203",2018-04-06,9.2365270019501,"WS18"
"204",2018-03-09,5.5753255,"WS27"
"205",2018-03-10,7.4721601648772,"WS27"
"206",2018-03-11,8.2550518351228,"WS27"
"207",2018-03-12,6.4879535,"WS27"
"208",2018-03-13,5.6961145,"WS27"
"209",2018-03-14,4.4434878351228,"WS27"
"210",2018-03-15,7.9866318351228,"WS27"
"211",2018-03-16,10.404648648772,"WS27"
"212",2018-03-17,10.928067648772,"WS27"
"213",2018-03-18,11.710959351228,"WS27"
"214",2018-03-19,10.7357,"WS27"
"215",2018-03-20,9.2929425,"WS27"
"216",2018-03-21,4.4166458351228,"WS27"
"217",2018-03-22,5.675983,"WS27"
"218",2018-03-23,6.7250578351228,"WS27"
"219",2018-03-24,7.5907123351228,"WS27"
"220",2018-03-25,7.2663715,"WS27"
"221",2018-03-26,7.192556,"WS27"
"222",2018-03-27,7.6801856648772,"WS27"
"223",2018-03-28,11.315039851228,"WS27"
"224",2018-03-29,12.2992465,"WS27"
"225",2018-03-30,10.384517148772,"WS27"
"226",2018-03-31,8.279657,"WS27"
"227",2018-04-01,10.2324125,"WS27"
"228",2018-04-02,12.3395095,"WS27"
"229",2018-04-03,12.357404148772,"WS27"
"230",2018-04-04,10.525437648772,"WS27"
"231",2018-04-05,8.0492631648772,"WS27"
"232",2018-04-06,8.3557093351228,"WS27"
"233",2018-03-09,7.913750975,"WS31"
"234",2018-03-10,9.48204924018714,"WS31"
"235",2018-03-11,10.1293421598129,"WS31"
"236",2018-03-12,8.668309575,"WS31"
"237",2018-03-13,8.013619025,"WS31"
"238",2018-03-14,6.97795035981286,"WS31"
"239",2018-03-15,9.90741315981286,"WS31"
"240",2018-03-16,11.9066235518714,"WS31"
"241",2018-03-17,12.3393851018714,"WS31"
"242",2018-03-18,12.9866780481286,"WS31"
"243",2018-03-19,12.180336,"WS31"
"244",2018-03-20,10.987467625,"WS31"
"245",2018-03-21,6.95575745981286,"WS31"
"246",2018-03-22,7.99697435,"WS31"
"247",2018-03-23,8.86434685981286,"WS31"
"248",2018-03-24,9.58006788481286,"WS31"
"249",2018-03-25,9.311903675,"WS31"
"250",2018-03-26,9.2508732,"WS31"
"251",2018-03-27,9.65404421518714,"WS31"
"252",2018-03-28,12.6593327731286,"WS31"
"253",2018-03-29,13.473072425,"WS31"
"254",2018-03-30,11.8899788768714,"WS31"
"255",2018-03-31,10.14968565,"WS31"
"256",2018-04-01,11.764219125,"WS31"
"257",2018-04-02,13.506361775,"WS31"
"258",2018-04-03,13.5211570268714,"WS31"
"259",2018-04-04,12.0064916018714,"WS31"
"260",2018-04-05,9.95919659018714,"WS31"
"261",2018-04-06,10.2125655348129,"WS31"
"262",2018-03-09,7.0226084875,"WS32"
"263",2018-03-10,8.72570695255997,"WS32"
"264",2018-03-11,9.42863674744003,"WS32"
"265",2018-03-12,7.8420237875,"WS32"
"266",2018-03-13,7.1310605125,"WS32"
"267",2018-03-14,6.00637284744003,"WS32"
"268",2018-03-15,9.18763224744003,"WS32"
"269",2018-03-16,11.3586811005997,"WS32"
"270",2018-03-17,11.8286398755997,"WS32"
"271",2018-03-18,12.5315696994003,"WS32"
"272",2018-03-19,11.65592,"WS32"
"273",2018-03-20,10.3605208125,"WS32"
"274",2018-03-21,5.98227239744003,"WS32"
"275",2018-03-22,7.112985175,"WS32"
"276",2018-03-23,8.05491109744003,"WS32"
