Date/time WS09,Temp °C WS09,Date/time CWCR,Temp °C CWCR (modeled -> CWCR = 0.9644186*(WS09) + 0.7093227),,,"*used equation from R to model missing CWCR data based on WS09 data from the same time period. Really, we're modeling the CWCR data based on what the WS09 data was one minute later. "
9/18/18 16:35,18.711,9/18/18 16:34,18.75455912,,,*R^2 > 0.99 for this regression
9/18/18 16:50,18.711,9/18/18 16:49,18.75455912,,,"*had to fill in the times for CWCR by calculating the percentage of a day that 15 minutes is, then adding that to the end of the dates from the M01 CSV (in Excel)"
9/18/18 17:05,18.711,9/18/18 17:04,18.75455912,,,*will paste the modeled values for date/time and temp for CWCR into the master file.
9/18/18 17:20,18.616,9/18/18 17:19,18.66293936,,,*will keep this file on record for reference.
9/18/18 17:35,18.616,9/18/18 17:34,18.66293936,,,
9/18/18 17:50,18.616,9/18/18 17:49,18.66293936,,,
9/18/18 18:05,18.521,9/18/18 18:04,18.57131959,,,
9/18/18 18:20,18.521,9/18/18 18:19,18.57131959,,,
9/18/18 18:35,18.521,9/18/18 18:34,18.57131959,,,
9/18/18 18:50,18.521,9/18/18 18:49,18.57131959,,,
9/18/18 19:05,18.521,9/18/18 19:04,18.57131959,,,
9/18/18 19:20,18.426,9/18/18 19:19,18.47969982,,,
9/18/18 19:35,18.426,9/18/18 19:34,18.47969982,,,
9/18/18 19:50,18.426,9/18/18 19:49,18.47969982,,,
9/18/18 20:05,18.331,9/18/18 20:04,18.38808006,,,
9/18/18 20:20,18.331,9/18/18 20:19,18.38808006,,,
9/18/18 20:35,18.331,9/18/18 20:34,18.38808006,,,
9/18/18 20:50,18.236,9/18/18 20:49,18.29646029,,,
9/18/18 21:05,18.236,9/18/18 21:04,18.29646029,,,
9/18/18 21:20,18.236,9/18/18 21:19,18.29646029,,,
9/18/18 21:35,18.14,9/18/18 21:34,18.2038761,,,
9/18/18 21:50,18.045,9/18/18 21:49,18.11225634,,,
9/18/18 22:05,18.045,9/18/18 22:04,18.11225634,,,
9/18/18 22:20,18.045,9/18/18 22:19,18.11225634,,,
9/18/18 22:35,17.95,9/18/18 22:34,18.02063657,,,
9/18/18 22:50,17.95,9/18/18 22:49,18.02063657,,,
9/18/18 23:05,17.95,9/18/18 23:04,18.02063657,,,
9/18/18 23:20,17.855,9/18/18 23:19,17.9290168,,,
9/18/18 23:35,17.855,9/18/18 23:34,17.9290168,,,
9/18/18 23:50,17.76,9/18/18 23:49,17.83739704,,,
9/19/18 0:05,17.76,9/19/18 0:04,17.83739704,,,
9/19/18 0:20,17.665,9/19/18 0:19,17.74577727,,,
9/19/18 0:35,17.665,9/19/18 0:34,17.74577727,,,
9/19/18 0:50,17.665,9/19/18 0:49,17.74577727,,,
9/19/18 1:05,17.57,9/19/18 1:04,17.6541575,,,
9/19/18 1:20,17.57,9/19/18 1:19,17.6541575,,,
9/19/18 1:35,17.57,9/19/18 1:34,17.6541575,,,
9/19/18 1:50,17.475,9/19/18 1:49,17.56253774,,,
9/19/18 2:05,17.475,9/19/18 2:04,17.56253774,,,
9/19/18 2:20,17.475,9/19/18 2:19,17.56253774,,,
9/19/18 2:35,17.379,9/19/18 2:34,17.46995355,,,
9/19/18 2:50,17.379,9/19/18 2:49,17.46995355,,,
9/19/18 3:05,17.379,9/19/18 3:04,17.46995355,,,
9/19/18 3:20,17.284,9/19/18 3:19,17.37833378,,,
9/19/18 3:35,17.284,9/19/18 3:34,17.37833378,,,
9/19/18 3:50,17.284,9/19/18 3:49,17.37833378,,,
9/19/18 4:05,17.189,9/19/18 4:04,17.28671402,,,
9/19/18 4:20,17.189,9/19/18 4:19,17.28671402,,,
9/19/18 4:35,17.189,9/19/18 4:34,17.28671402,,,
9/19/18 4:50,17.094,9/19/18 4:49,17.19509425,,,
9/19/18 5:05,17.094,9/19/18 5:04,17.19509425,,,
9/19/18 5:20,17.094,9/19/18 5:19,17.19509425,,,
9/19/18 5:35,16.999,9/19/18 5:34,17.10347448,,,
9/19/18 5:50,16.999,9/19/18 5:49,17.10347448,,,
9/19/18 6:05,16.999,9/19/18 6:04,17.10347448,,,
9/19/18 6:20,16.999,9/19/18 6:19,17.10347448,,,
9/19/18 6:35,16.903,9/19/18 6:34,17.0108903,,,
9/19/18 6:50,16.903,9/19/18 6:49,17.0108903,,,
9/19/18 7:05,16.903,9/19/18 7:04,17.0108903,,,
9/19/18 7:20,16.808,9/19/18 7:19,16.91927053,,,
9/19/18 7:35,16.808,9/19/18 7:34,16.91927053,,,
9/19/18 7:50,16.808,9/19/18 7:49,16.91927053,,,
9/19/18 8:05,16.808,9/19/18 8:04,16.91927053,,,
9/19/18 8:20,16.808,9/19/18 8:19,16.91927053,,,
9/19/18 8:35,16.808,9/19/18 8:34,16.91927053,,,
9/19/18 8:50,16.713,9/19/18 8:49,16.82765076,,,
9/19/18 9:05,16.713,9/19/18 9:04,16.82765076,,,
9/19/18 9:20,16.713,9/19/18 9:19,16.82765076,,,
9/19/18 9:35,16.713,9/19/18 9:34,16.82765076,,,
9/19/18 9:50,16.808,9/19/18 9:49,16.91927053,,,
9/19/18 10:05,16.808,9/19/18 10:04,16.91927053,,,
9/19/18 10:20,16.808,9/19/18 10:19,16.91927053,,,
9/19/18 10:35,16.808,9/19/18 10:34,16.91927053,,,
9/19/18 10:50,16.903,9/19/18 10:49,17.0108903,,,
9/19/18 11:05,16.903,9/19/18 11:04,17.0108903,,,
9/19/18 11:20,16.999,9/19/18 11:19,17.10347448,,,
9/19/18 11:35,17.094,9/19/18 11:34,17.19509425,,,
9/19/18 11:50,17.094,9/19/18 11:49,17.19509425,,,
9/19/18 12:05,17.189,9/19/18 12:04,17.28671402,,,
9/19/18 12:20,17.284,9/19/18 12:19,17.37833378,,,
9/19/18 12:35,17.284,9/19/18 12:34,17.37833378,,,
9/19/18 12:50,17.379,9/19/18 12:49,17.46995355,,,
9/19/18 13:05,17.475,9/19/18 13:04,17.56253774,,,
9/19/18 13:20,17.57,9/19/18 13:19,17.6541575,,,
9/19/18 13:35,17.665,9/19/18 13:34,17.74577727,,,
9/19/18 13:50,17.76,9/19/18 13:49,17.83739704,,,
9/19/18 14:05,17.855,9/19/18 14:04,17.9290168,,,
9/19/18 14:20,17.95,9/19/18 14:19,18.02063657,,,
9/19/18 14:35,18.045,9/19/18 14:34,18.11225634,,,
9/19/18 14:50,18.14,9/19/18 14:49,18.2038761,,,
9/19/18 15:05,18.236,9/19/18 15:04,18.29646029,,,
9/19/18 15:20,18.236,9/19/18 15:19,18.29646029,,,
9/19/18 15:35,18.331,9/19/18 15:34,18.38808006,,,
9/19/18 15:50,18.331,9/19/18 15:49,18.38808006,,,
9/19/18 16:05,18.331,9/19/18 16:04,18.38808006,,,
9/19/18 16:20,18.331,9/19/18 16:19,18.38808006,,,
9/19/18 16:35,18.331,9/19/18 16:34,18.38808006,,,
9/19/18 16:50,18.331,9/19/18 16:49,18.38808006,,,
9/19/18 17:05,18.331,9/19/18 17:04,18.38808006,,,
9/19/18 17:20,18.236,9/19/18 17:19,18.29646029,,,
9/19/18 17:35,18.236,9/19/18 17:34,18.29646029,,,
9/19/18 17:50,18.236,9/19/18 17:49,18.29646029,,,
9/19/18 18:05,18.236,9/19/18 18:04,18.29646029,,,
9/19/18 18:20,18.236,9/19/18 18:19,18.29646029,,,
9/19/18 18:35,18.236,9/19/18 18:34,18.29646029,,,
9/19/18 18:50,18.14,9/19/18 18:49,18.2038761,,,
9/19/18 19:05,18.14,9/19/18 19:04,18.2038761,,,
9/19/18 19:20,18.14,9/19/18 19:19,18.2038761,,,
9/19/18 19:35,18.14,9/19/18 19:34,18.2038761,,,
9/19/18 19:50,18.14,9/19/18 19:49,18.2038761,,,
9/19/18 20:05,18.045,9/19/18 20:04,18.11225634,,,
9/19/18 20:20,18.045,9/19/18 20:19,18.11225634,,,
9/19/18 20:35,18.045,9/19/18 20:34,18.11225634,,,
9/19/18 20:50,18.045,9/19/18 20:49,18.11225634,,,
9/19/18 21:05,17.95,9/19/18 21:04,18.02063657,,,
9/19/18 21:20,17.95,9/19/18 21:19,18.02063657,,,
9/19/18 21:35,17.95,9/19/18 21:34,18.02063657,,,
9/19/18 21:50,17.95,9/19/18 21:49,18.02063657,,,
9/19/18 22:05,17.95,9/19/18 22:04,18.02063657,,,
9/19/18 22:20,17.855,9/19/18 22:19,17.9290168,,,
9/19/18 22:35,17.855,9/19/18 22:34,17.9290168,,,
9/19/18 22:50,17.855,9/19/18 22:49,17.9290168,,,
9/19/18 23:05,17.855,9/19/18 23:04,17.9290168,,,
9/19/18 23:20,17.855,9/19/18 23:19,17.9290168,,,
9/19/18 23:35,17.76,9/19/18 23:34,17.83739704,,,
9/19/18 23:50,17.76,9/19/18 23:49,17.83739704,,,
9/20/18 0:05,17.76,9/20/18 0:04,17.83739704,,,
9/20/18 0:20,17.76,9/20/18 0:19,17.83739704,,,
9/20/18 0:35,17.76,9/20/18 0:34,17.83739704,,,
9/20/18 0:50,17.665,9/20/18 0:49,17.74577727,,,
9/20/18 1:05,17.665,9/20/18 1:04,17.74577727,,,
9/20/18 1:20,17.665,9/20/18 1:19,17.74577727,,,
9/20/18 1:35,17.665,9/20/18 1:34,17.74577727,,,
9/20/18 1:50,17.665,9/20/18 1:49,17.74577727,,,
9/20/18 2:05,17.665,9/20/18 2:04,17.74577727,,,
9/20/18 2:20,17.57,9/20/18 2:19,17.6541575,,,
9/20/18 2:35,17.57,9/20/18 2:34,17.6541575,,,
9/20/18 2:50,17.57,9/20/18 2:49,17.6541575,,,
9/20/18 3:05,17.57,9/20/18 3:04,17.6541575,,,
9/20/18 3:20,17.57,9/20/18 3:19,17.6541575,,,
9/20/18 3:35,17.57,9/20/18 3:34,17.6541575,,,
9/20/18 3:50,17.475,9/20/18 3:49,17.56253774,,,
9/20/18 4:05,17.475,9/20/18 4:04,17.56253774,,,
9/20/18 4:20,17.475,9/20/18 4:19,17.56253774,,,
9/20/18 4:35,17.475,9/20/18 4:34,17.56253774,,,
9/20/18 4:50,17.379,9/20/18 4:49,17.46995355,,,
9/20/18 5:05,17.379,9/20/18 5:04,17.46995355,,,
9/20/18 5:20,17.379,9/20/18 5:19,17.46995355,,,
9/20/18 5:35,17.379,9/20/18 5:34,17.46995355,,,
9/20/18 5:50,17.379,9/20/18 5:49,17.46995355,,,
9/20/18 6:05,17.379,9/20/18 6:04,17.46995355,,,
9/20/18 6:20,17.284,9/20/18 6:19,17.37833378,,,
9/20/18 6:35,17.284,9/20/18 6:34,17.37833378,,,
9/20/18 6:50,17.284,9/20/18 6:49,17.37833378,,,
9/20/18 7:05,17.284,9/20/18 7:04,17.37833378,,,
9/20/18 7:20,17.284,9/20/18 7:19,17.37833378,,,
9/20/18 7:35,17.284,9/20/18 7:34,17.37833378,,,
9/20/18 7:50,17.284,9/20/18 7:49,17.37833378,,,
9/20/18 8:05,17.284,9/20/18 8:04,17.37833378,,,
9/20/18 8:20,17.284,9/20/18 8:19,17.37833378,,,
9/20/18 8:35,17.189,9/20/18 8:34,17.28671402,,,
9/20/18 8:50,17.284,9/20/18 8:49,17.37833378,,,
9/20/18 9:05,17.284,9/20/18 9:04,17.37833378,,,
9/20/18 9:20,17.284,9/20/18 9:19,17.37833378,,,
9/20/18 9:35,17.284,9/20/18 9:34,17.37833378,,,
9/20/18 9:50,17.284,9/20/18 9:49,17.37833378,,,
9/20/18 10:05,17.284,9/20/18 10:04,17.37833378,,,
9/20/18 10:20,17.284,9/20/18 10:19,17.37833378,,,
9/20/18 10:35,17.379,9/20/18 10:34,17.46995355,,,
9/20/18 10:50,17.379,9/20/18 10:49,17.46995355,,,
9/20/18 11:05,17.379,9/20/18 11:04,17.46995355,,,
9/20/18 11:20,17.379,9/20/18 11:19,17.46995355,,,
9/20/18 11:35,17.475,9/20/18 11:34,17.56253774,,,
9/20/18 11:50,17.57,9/20/18 11:49,17.6541575,,,
9/20/18 12:05,17.57,9/20/18 12:04,17.6541575,,,
9/20/18 12:20,17.665,9/20/18 12:19,17.74577727,,,
9/20/18 12:35,17.76,9/20/18 12:34,17.83739704,,,
9/20/18 12:50,17.76,9/20/18 12:49,17.83739704,,,
9/20/18 13:05,17.855,9/20/18 13:04,17.9290168,,,
9/20/18 13:20,17.855,9/20/18 13:19,17.9290168,,,
9/20/18 13:35,17.95,9/20/18 13:34,18.02063657,,,
9/20/18 13:50,17.95,9/20/18 13:49,18.02063657,,,
9/20/18 14:05,17.95,9/20/18 14:04,18.02063657,,,
9/20/18 14:20,17.95,9/20/18 14:19,18.02063657,,,
9/20/18 14:35,17.95,9/20/18 14:34,18.02063657,,,
9/20/18 14:50,17.95,9/20/18 14:49,18.02063657,,,
9/20/18 15:05,17.95,9/20/18 15:04,18.02063657,,,
9/20/18 15:20,17.95,9/20/18 15:19,18.02063657,,,
9/20/18 15:35,18.045,9/20/18 15:34,18.11225634,,,
9/20/18 15:50,18.14,9/20/18 15:49,18.2038761,,,
9/20/18 16:05,18.236,9/20/18 16:04,18.29646029,,,
9/20/18 16:20,18.236,9/20/18 16:19,18.29646029,,,
9/20/18 16:35,18.236,9/20/18 16:34,18.29646029,,,
9/20/18 16:50,18.236,9/20/18 16:49,18.29646029,,,
9/20/18 17:05,18.236,9/20/18 17:04,18.29646029,,,
9/20/18 17:20,18.236,9/20/18 17:19,18.29646029,,,
9/20/18 17:35,18.236,9/20/18 17:34,18.29646029,,,
9/20/18 17:50,18.236,9/20/18 17:49,18.29646029,,,
9/20/18 18:05,18.236,9/20/18 18:04,18.29646029,,,
9/20/18 18:20,18.236,9/20/18 18:19,18.29646029,,,
9/20/18 18:35,18.236,9/20/18 18:34,18.29646029,,,
9/20/18 18:50,18.236,9/20/18 18:49,18.29646029,,,
9/20/18 19:05,18.236,9/20/18 19:04,18.29646029,,,
9/20/18 19:20,18.236,9/20/18 19:19,18.29646029,,,
9/20/18 19:35,18.236,9/20/18 19:34,18.29646029,,,
9/20/18 19:50,18.236,9/20/18 19:49,18.29646029,,,
9/20/18 20:05,18.236,9/20/18 20:04,18.29646029,,,
9/20/18 20:20,18.236,9/20/18 20:19,18.29646029,,,
9/20/18 20:35,18.14,9/20/18 20:34,18.2038761,,,
9/20/18 20:50,18.14,9/20/18 20:49,18.2038761,,,
9/20/18 21:05,18.14,9/20/18 21:04,18.2038761,,,
9/20/18 21:20,18.14,9/20/18 21:19,18.2038761,,,
9/20/18 21:35,18.14,9/20/18 21:34,18.2038761,,,
9/20/18 21:50,18.14,9/20/18 21:49,18.2038761,,,
9/20/18 22:05,18.14,9/20/18 22:04,18.2038761,,,
9/20/18 22:20,18.045,9/20/18 22:19,18.11225634,,,
9/20/18 22:35,18.045,9/20/18 22:34,18.11225634,,,
9/20/18 22:50,18.045,9/20/18 22:49,18.11225634,,,
9/20/18 23:05,18.045,9/20/18 23:04,18.11225634,,,
9/20/18 23:20,18.045,9/20/18 23:19,18.11225634,,,
9/20/18 23:35,18.045,9/20/18 23:34,18.11225634,,,
9/20/18 23:50,18.045,9/20/18 23:49,18.11225634,,,
9/21/18 0:05,18.045,9/21/18 0:04,18.11225634,,,
9/21/18 0:20,18.045,9/21/18 0:19,18.11225634,,,
9/21/18 0:35,17.95,9/21/18 0:34,18.02063657,,,
9/21/18 0:50,17.95,9/21/18 0:49,18.02063657,,,
9/21/18 1:05,17.95,9/21/18 1:04,18.02063657,,,
9/21/18 1:20,17.95,9/21/18 1:19,18.02063657,,,
9/21/18 1:35,17.95,9/21/18 1:34,18.02063657,,,
9/21/18 1:50,17.95,9/21/18 1:49,18.02063657,,,
9/21/18 2:05,17.95,9/21/18 2:04,18.02063657,,,
9/21/18 2:20,17.95,9/21/18 2:19,18.02063657,,,
9/21/18 2:35,17.95,9/21/18 2:34,18.02063657,,,
9/21/18 2:50,17.855,9/21/18 2:49,17.9290168,,,
9/21/18 3:05,17.855,9/21/18 3:04,17.9290168,,,
9/21/18 3:20,17.855,9/21/18 3:19,17.9290168,,,
9/21/18 3:35,17.855,9/21/18 3:34,17.9290168,,,
9/21/18 3:50,17.855,9/21/18 3:49,17.9290168,,,
9/21/18 4:05,17.855,9/21/18 4:04,17.9290168,,,
9/21/18 4:20,17.855,9/21/18 4:19,17.9290168,,,
9/21/18 4:35,17.855,9/21/18 4:34,17.9290168,,,
9/21/18 4:50,17.76,9/21/18 4:49,17.83739704,,,
9/21/18 5:05,17.76,9/21/18 5:04,17.83739704,,,
9/21/18 5:20,17.76,9/21/18 5:19,17.83739704,,,
9/21/18 5:35,17.76,9/21/18 5:34,17.83739704,,,
9/21/18 5:50,17.76,9/21/18 5:49,17.83739704,,,
9/21/18 6:05,17.76,9/21/18 6:04,17.83739704,,,
9/21/18 6:20,17.665,9/21/18 6:19,17.74577727,,,
9/21/18 6:35,17.665,9/21/18 6:34,17.74577727,,,
9/21/18 6:50,17.665,9/21/18 6:49,17.74577727,,,
9/21/18 7:05,17.665,9/21/18 7:04,17.74577727,,,
9/21/18 7:20,17.665,9/21/18 7:19,17.74577727,,,
9/21/18 7:35,17.665,9/21/18 7:34,17.74577727,,,
9/21/18 7:50,17.57,9/21/18 7:49,17.6541575,,,
9/21/18 8:05,17.57,9/21/18 8:04,17.6541575,,,
9/21/18 8:20,17.57,9/21/18 8:19,17.6541575,,,
9/21/18 8:35,17.57,9/21/18 8:34,17.6541575,,,
9/21/18 8:50,17.57,9/21/18 8:49,17.6541575,,,
9/21/18 9:05,17.57,9/21/18 9:04,17.6541575,,,
9/21/18 9:20,17.57,9/21/18 9:19,17.6541575,,,
9/21/18 9:35,17.57,9/21/18 9:34,17.6541575,,,
9/21/18 9:50,17.57,9/21/18 9:49,17.6541575,,,
9/21/18 10:05,17.57,9/21/18 10:04,17.6541575,,,
9/21/18 10:20,17.665,9/21/18 10:19,17.74577727,,,
9/21/18 10:35,17.665,9/21/18 10:34,17.74577727,,,
9/21/18 10:50,17.665,9/21/18 10:49,17.74577727,,,
9/21/18 11:05,17.665,9/21/18 11:04,17.74577727,,,
9/21/18 11:20,17.76,9/21/18 11:19,17.83739704,,,
9/21/18 11:35,17.76,9/21/18 11:34,17.83739704,,,
9/21/18 11:50,17.855,9/21/18 11:49,17.9290168,,,
9/21/18 12:05,17.855,9/21/18 12:04,17.9290168,,,
9/21/18 12:20,17.95,9/21/18 12:19,18.02063657,,,
9/21/18 12:35,17.95,9/21/18 12:34,18.02063657,,,
9/21/18 12:50,18.045,9/21/18 12:49,18.11225634,,,
9/21/18 13:05,18.14,9/21/18 13:04,18.2038761,,,
9/21/18 13:20,18.236,9/21/18 13:19,18.29646029,,,
9/21/18 13:35,18.331,9/21/18 13:34,18.38808006,,,
9/21/18 13:50,18.426,9/21/18 13:49,18.47969982,,,
9/21/18 14:05,18.426,9/21/18 14:04,18.47969982,,,
9/21/18 14:20,18.521,9/21/18 14:19,18.57131959,,,
9/21/18 14:35,18.616,9/21/18 14:34,18.66293936,,,
9/21/18 14:50,18.616,9/21/18 14:49,18.66293936,,,
9/21/18 15:05,18.711,9/21/18 15:04,18.75455912,,,
9/21/18 15:20,18.711,9/21/18 15:19,18.75455912,,,
9/21/18 15:35,18.806,9/21/18 15:34,18.84617889,,,
9/21/18 15:50,18.806,9/21/18 15:49,18.84617889,,,
9/21/18 16:05,18.806,9/21/18 16:04,18.84617889,,,
9/21/18 16:20,18.806,9/21/18 16:19,18.84617889,,,
9/21/18 16:35,18.806,9/21/18 16:34,18.84617889,,,
9/21/18 16:50,18.711,9/21/18 16:49,18.75455912,,,
9/21/18 17:05,18.711,9/21/18 17:04,18.75455912,,,
9/21/18 17:20,18.711,9/21/18 17:19,18.75455912,,,
9/21/18 17:35,18.616,9/21/18 17:34,18.66293936,,,
9/21/18 17:50,18.616,9/21/18 17:49,18.66293936,,,
9/21/18 18:05,18.521,9/21/18 18:04,18.57131959,,,
9/21/18 18:20,18.521,9/21/18 18:19,18.57131959,,,
9/21/18 18:35,18.521,9/21/18 18:34,18.57131959,,,
9/21/18 18:50,18.426,9/21/18 18:49,18.47969982,,,
9/21/18 19:05,18.426,9/21/18 19:04,18.47969982,,,
9/21/18 19:20,18.426,9/21/18 19:19,18.47969982,,,
9/21/18 19:35,18.331,9/21/18 19:34,18.38808006,,,
9/21/18 19:50,18.331,9/21/18 19:49,18.38808006,,,
9/21/18 20:05,18.331,9/21/18 20:04,18.38808006,,,
9/21/18 20:20,18.236,9/21/18 20:19,18.29646029,,,
9/21/18 20:35,18.236,9/21/18 20:34,18.29646029,,,
9/21/18 20:50,18.14,9/21/18 20:49,18.2038761,,,
9/21/18 21:05,18.14,9/21/18 21:04,18.2038761,,,
9/21/18 21:20,18.14,9/21/18 21:19,18.2038761,,,
9/21/18 21:35,18.045,9/21/18 21:34,18.11225634,,,
9/21/18 21:50,18.045,9/21/18 21:49,18.11225634,,,
9/21/18 22:05,18.045,9/21/18 22:04,18.11225634,,,
9/21/18 22:20,17.95,9/21/18 22:19,18.02063657,,,
9/21/18 22:35,17.95,9/21/18 22:34,18.02063657,,,
9/21/18 22:50,17.95,9/21/18 22:49,18.02063657,,,
9/21/18 23:05,17.855,9/21/18 23:04,17.9290168,,,
9/21/18 23:20,17.855,9/21/18 23:19,17.9290168,,,
9/21/18 23:35,17.855,9/21/18 23:34,17.9290168,,,
9/21/18 23:50,17.76,9/21/18 23:49,17.83739704,,,
9/22/18 0:05,17.76,9/22/18 0:04,17.83739704,,,
9/22/18 0:20,17.76,9/22/18 0:19,17.83739704,,,
9/22/18 0:35,17.665,9/22/18 0:34,17.74577727,,,
9/22/18 0:50,17.665,9/22/18 0:49,17.74577727,,,
9/22/18 1:05,17.57,9/22/18 1:04,17.6541575,,,
9/22/18 1:20,17.57,9/22/18 1:19,17.6541575,,,
9/22/18 1:35,17.57,9/22/18 1:34,17.6541575,,,
9/22/18 1:50,17.475,9/22/18 1:49,17.56253774,,,
9/22/18 2:05,17.475,9/22/18 2:04,17.56253774,,,
9/22/18 2:20,17.475,9/22/18 2:19,17.56253774,,,
9/22/18 2:35,17.475,9/22/18 2:34,17.56253774,,,
9/22/18 2:50,17.379,9/22/18 2:49,17.46995355,,,
9/22/18 3:05,17.379,9/22/18 3:04,17.46995355,,,
9/22/18 3:20,17.379,9/22/18 3:19,17.46995355,,,
9/22/18 3:35,17.284,9/22/18 3:34,17.37833378,,,
9/22/18 3:50,17.284,9/22/18 3:49,17.37833378,,,
9/22/18 4:05,17.284,9/22/18 4:04,17.37833378,,,
9/22/18 4:20,17.284,9/22/18 4:19,17.37833378,,,
9/22/18 4:35,17.189,9/22/18 4:34,17.28671402,,,
9/22/18 4:50,17.189,9/22/18 4:49,17.28671402,,,
9/22/18 5:05,17.189,9/22/18 5:04,17.28671402,,,
9/22/18 5:20,17.094,9/22/18 5:19,17.19509425,,,
9/22/18 5:35,17.094,9/22/18 5:34,17.19509425,,,
9/22/18 5:50,17.094,9/22/18 5:49,17.19509425,,,
9/22/18 6:05,17.094,9/22/18 6:04,17.19509425,,,
9/22/18 6:20,16.999,9/22/18 6:19,17.10347448,,,
9/22/18 6:35,16.999,9/22/18 6:34,17.10347448,,,
9/22/18 6:50,16.999,9/22/18 6:49,17.10347448,,,
9/22/18 7:05,16.999,9/22/18 7:04,17.10347448,,,
9/22/18 7:20,16.903,9/22/18 7:19,17.0108903,,,
9/22/18 7:35,16.903,9/22/18 7:34,17.0108903,,,
9/22/18 7:50,16.903,9/22/18 7:49,17.0108903,,,
9/22/18 8:05,16.808,9/22/18 8:04,16.91927053,,,
9/22/18 8:20,16.808,9/22/18 8:19,16.91927053,,,
9/22/18 8:35,16.808,9/22/18 8:34,16.91927053,,,
9/22/18 8:50,16.808,9/22/18 8:49,16.91927053,,,
9/22/18 9:05,16.808,9/22/18 9:04,16.91927053,,,
9/22/18 9:20,16.808,9/22/18 9:19,16.91927053,,,
9/22/18 9:35,16.808,9/22/18 9:34,16.91927053,,,
9/22/18 9:50,16.903,9/22/18 9:49,17.0108903,,,
9/22/18 10:05,16.903,9/22/18 10:04,17.0108903,,,
9/22/18 10:20,16.903,9/22/18 10:19,17.0108903,,,
9/22/18 10:35,16.903,9/22/18 10:34,17.0108903,,,
9/22/18 10:50,16.999,9/22/18 10:49,17.10347448,,,
9/22/18 11:05,16.999,9/22/18 11:04,17.10347448,,,
9/22/18 11:20,17.094,9/22/18 11:19,17.19509425,,,
9/22/18 11:35,17.094,9/22/18 11:34,17.19509425,,,
9/22/18 11:50,17.189,9/22/18 11:49,17.28671402,,,
9/22/18 12:05,17.189,9/22/18 12:04,17.28671402,,,
9/22/18 12:20,17.284,9/22/18 12:19,17.37833378,,,
9/22/18 12:35,17.379,9/22/18 12:34,17.46995355,,,
9/22/18 12:50,17.475,9/22/18 12:49,17.56253774,,,
9/22/18 13:05,17.475,9/22/18 13:04,17.56253774,,,
9/22/18 13:20,17.57,9/22/18 13:19,17.6541575,,,
9/22/18 13:35,17.665,9/22/18 13:34,17.74577727,,,
9/22/18 13:50,17.76,9/22/18 13:49,17.83739704,,,
9/22/18 14:05,17.855,9/22/18 14:04,17.9290168,,,
9/22/18 14:20,17.95,9/22/18 14:19,18.02063657,,,
9/22/18 14:35,18.045,9/22/18 14:34,18.11225634,,,
9/22/18 14:50,18.045,9/22/18 14:49,18.11225634,,,
9/22/18 15:05,18.14,9/22/18 15:04,18.2038761,,,
9/22/18 15:20,18.14,9/22/18 15:19,18.2038761,,,
9/22/18 15:35,18.236,9/22/18 15:34,18.29646029,,,
9/22/18 15:50,18.236,9/22/18 15:49,18.29646029,,,
9/22/18 16:05,18.331,9/22/18 16:04,18.38808006,,,
9/22/18 16:20,18.331,9/22/18 16:19,18.38808006,,,
9/22/18 16:35,18.331,9/22/18 16:34,18.38808006,,,
9/22/18 16:50,18.331,9/22/18 16:49,18.38808006,,,
9/22/18 17:05,18.331,9/22/18 17:04,18.38808006,,,
9/22/18 17:20,18.331,9/22/18 17:19,18.38808006,,,
9/22/18 17:35,18.331,9/22/18 17:34,18.38808006,,,
9/22/18 17:50,18.331,9/22/18 17:49,18.38808006,,,
9/22/18 18:05,18.236,9/22/18 18:04,18.29646029,,,
9/22/18 18:20,18.236,9/22/18 18:19,18.29646029,,,
9/22/18 18:35,18.236,9/22/18 18:34,18.29646029,,,
9/22/18 18:50,18.14,9/22/18 18:49,18.2038761,,,
9/22/18 19:05,18.14,9/22/18 19:04,18.2038761,,,
9/22/18 19:20,18.14,9/22/18 19:19,18.2038761,,,
9/22/18 19:35,18.045,9/22/18 19:34,18.11225634,,,
9/22/18 19:50,18.045,9/22/18 19:49,18.11225634,,,
9/22/18 20:05,18.045,9/22/18 20:04,18.11225634,,,
9/22/18 20:20,18.045,9/22/18 20:19,18.11225634,,,
9/22/18 20:35,17.95,9/22/18 20:34,18.02063657,,,
9/22/18 20:50,17.95,9/22/18 20:49,18.02063657,,,
9/22/18 21:05,17.95,9/22/18 21:04,18.02063657,,,
9/22/18 21:20,17.95,9/22/18 21:19,18.02063657,,,
9/22/18 21:35,17.855,9/22/18 21:34,17.9290168,,,
9/22/18 21:50,17.855,9/22/18 21:49,17.9290168,,,
9/22/18 22:05,17.855,9/22/18 22:04,17.9290168,,,
9/22/18 22:20,17.855,9/22/18 22:19,17.9290168,,,
9/22/18 22:35,17.76,9/22/18 22:34,17.83739704,,,
9/22/18 22:50,17.76,9/22/18 22:49,17.83739704,,,
9/22/18 23:05,17.76,9/22/18 23:04,17.83739704,,,
9/22/18 23:20,17.76,9/22/18 23:19,17.83739704,,,
9/22/18 23:35,17.665,9/22/18 23:34,17.74577727,,,
9/22/18 23:50,17.665,9/22/18 23:49,17.74577727,,,
9/23/18 0:05,17.665,9/23/18 0:04,17.74577727,,,
9/23/18 0:20,17.665,9/23/18 0:19,17.74577727,,,
