bag_ID,rhodo_acer,DM_start_g,DM_end_g,tin_g,tin_DM_g,tin_ash_g,date_dep,date_coll,stream,QC,hole,notes
C0191,A,4.99,0.47,3.5353,4.0026,3.6615,5/9/18,7/5/18,WS06,,,
C0192,A,5.03,0.63,3.5536,4.1735,3.6554,5/9/18,7/5/18,WS06,,,
C0193,R,4.93,1.19,3.519,4.5886,3.5877,6/6/18,8/3/18,WS07,,,
C0194,R,4.95,2.72,3.6643,5.694,3.7895,6/6/18,8/3/18,WS07,,,
C0195,R,4.95,2.67,3.5256,5.8442,NA,6/6/18,8/3/18,WS07,,,
C0196,R,5,2.11,3.6421,5.4139,3.7516,6/6/18,8/3/18,WS07,,,
C0197,R,4.93,3.67,3.6016,6.6797,3.7545,6/6/18,8/3/18,WS31,,,
C0198,R,4.9,3.68,3.5526,6.5937,NA,6/6/18,8/3/18,WS31,,,
C0199,R,5.07,3.28,3.5465,5.6451,3.6526,6/6/18,8/3/18,WS31,,,
C0200,R,4.96,3.22,3.5548,4.4119,3.6028,6/6/18,8/3/18,WS31,,,
C0201,R,4.96,2.1,3.5106,5.2324,3.6009,6/6/18,8/3/18,WS36,,,
C0202,R,5.03,0.95,3.6187,4.5619,3.6775,6/6/18,8/3/18,WS36,,,
C0203,R,5.1,2.73,3.6472,5.6705,3.7527,6/6/18,8/3/18,WS36,,,
C0204,R,5.02,2.24,3.6661,5.908,3.7732,6/6/18,8/3/18,WS36,,,
C0205,R,4.91,3.42,3.6656,6.2668,3.8035,6/6/18,8/3/18,WS32,,,
C0206,R,5.06,2.93,3.6174,4.7404,3.6912,6/6/18,8/3/18,WS32,,,
C0207,R,4.96,2.88,3.5514,5.7884,NA,6/6/18,8/3/18,WS32,,,
C0208,R,5.09,3.16,3.5341,6.1358,3.6554,6/6/18,8/3/18,WS32,,,
C0209,R,5.06,1.38,3.5258,4.9065,3.6205,6/6/18,8/3/18,WS02,,,
C0210,R,4.95,2.49,3.5211,5.3333,3.6363,6/6/18,8/3/18,WS02,,,
C0211,R,4.92,2.98,3.6087,6.0397,3.7579,6/6/18,8/3/18,WS02,,,
C0212,R,4.99,1.92,3.6515,4.6539,3.7156,6/6/18,8/3/18,WS02,,,
C0213,R,4.95,1.88,3.604,5.3885,3.7124,6/6/18,8/3/18,WS01,,,
C0214,R,5.02,2.27,3.5527,4.7948,3.5851,6/6/18,8/3/18,WS01,,,
C0215,R,4.99,2.38,3.663,5.6256,3.7755,6/6/18,8/3/18,WS01,,,
C0216,R,5.06,1.68,3.6339,5.2198,NA,6/6/18,8/3/18,WS01,,,
C0217,R,5.03,0.01,3.5429,3.5694,3.5468,6/6/18,8/3/18,WS08,,hole,hole-shope!
C0218,R,4.92,0.13,3.5305,3.6665,3.5363,6/6/18,8/3/18,WS08,,hole,hole-shope!
C0219,R,4.93,0,3.5313,3.5663,3.534,6/6/18,8/3/18,WS08,,hole,hole-shope!
C0220,R,4.94,0.04,3.6233,3.6444,3.6274,6/6/18,8/3/18,WS08,,hole,hole-shope!
C0221,R,5.1,2.95,3.6586,5.5378,3.8031,6/6/18,8/3/18,WS13,,,
C0222,R,5.06,1.61,3.624,4.499,3.6784,6/6/18,8/3/18,WS13,,,
C0223,R,4.9,3.15,3.6591,6.4266,NA,6/6/18,8/3/18,WS13,,,
C0224,R,4.94,2.74,3.6639,5.3622,3.7669,6/6/18,8/3/18,WS13,,,
C0225,R,4.91,2.63,3.554,5.7912,3.6852,6/6/18,8/3/18,WS27,,,
C0226,R,5.01,2.87,3.5262,4.747,3.6194,6/6/18,8/3/18,WS27,,,
C0227,R,5.01,2.74,3.6183,5.2191,3.6946,6/6/18,8/3/18,WS27,,,
C0228,R,5.07,2.55,3.6285,5.6629,3.7365,6/6/18,8/3/18,WS27,,,
C0229,R,5.08,1.74,3.5276,4.5338,3.653,6/6/18,8/3/18,WS18,,,
C0230,R,4.96,2.1,3.612,5.3755,NA,6/6/18,8/3/18,WS18,,,
C0231,R,5.02,1.26,3.6576,4.7286,3.7252,6/6/18,8/3/18,WS18,,,
C0232,R,5.1,1.43,3.5304,4.6863,3.6089,6/6/18,8/3/18,WS18,,,
C0233,R,4.93,0.61,3.6824,4.3001,3.7315,6/6/18,8/3/18,WS14,,,
C0234,R,5.04,2.31,3.5359,4.7127,3.61,6/6/18,8/3/18,WS14,,,
C0235,R,4.93,2.38,3.538,4.6121,3.6075,6/6/18,8/3/18,WS14,,,
C0236,R,4.91,1.5,3.5536,4.808,3.6233,6/6/18,8/3/18,WS14,,,
C0237,R,5.07,2.91,3.5123,5.0022,3.6031,6/6/18,8/3/18,WS06,,,
C0238,R,4.97,2.68,3.6571,5.9881,3.8279,6/6/18,8/3/18,WS06,,,
C0239,R,5.07,3.15,3.5124,4.4449,3.5839,6/6/18,8/3/18,WS06,,,
C0240,R,4.91,3.15,3.6179,6.0473,NA,6/6/18,8/3/18,WS06,,,
C0241,A,5.04,0.76,3.6523,4.0993,3.7199,6/6/18,8/3/18,WS18,,,
C0242,A,4.92,0.73,3.6605,4.2974,3.8152,6/6/18,8/3/18,WS18,,,
C0243,A,4.98,0.92,3.6291,4.3396,3.7295,6/6/18,8/3/18,WS18,,,
C0244,A,5.04,1.41,3.528,4.5712,3.6662,6/6/18,8/3/18,WS18,,,
C0245,A,5.03,0.76,3.5169,4.0464,3.6054,6/6/18,8/3/18,WS14,,,
C0246,A,4.95,0.31,3.6121,3.9174,NA,6/6/18,8/3/18,WS14,,,
C0247,A,5.01,0.95,3.6483,4.1643,3.7211,6/6/18,8/3/18,WS14,,,
C0248,A,5.02,0.65,3.6768,4.0349,3.7335,6/6/18,8/3/18,WS14,,,
C0249,A,5.08,0.46,3.6349,3.9675,3.6553,6/6/18,8/3/18,WS27,,,
C0250,A,4.98,0.42,3.5337,3.8529,3.5634,6/6/18,8/3/18,WS27,,,
C0251,A,5.1,1.78,3.6216,4.903,3.7509,6/6/18,8/3/18,WS27,,,
C0252,A,4.95,0.2,3.5477,3.6613,3.5689,6/6/18,8/3/18,WS27,,,
C0253,A,4.99,1.03,3.5305,4.1772,3.681,6/6/18,8/3/18,WS06,,,
C0254,A,5.05,0.29,3.5499,3.8158,3.5829,6/6/18,8/3/18,WS06,,,
C0255,A,4.96,0.43,3.6511,3.8845,NA,6/6/18,8/3/18,WS06,,,
C0256,A,4.91,0.75,3.5401,3.9461,3.618,6/6/18,8/3/18,WS06,,,
C0257,A,4.99,0.83,3.6247,4.4064,3.814,6/6/18,8/3/18,WS13,,,
C0258,A,5.08,0.82,3.5227,4.0927,3.6117,6/6/18,8/3/18,WS13,,,
C0259,A,5.07,0.42,3.5341,3.7671,3.5664,6/6/18,8/3/18,WS13,,,
C0260,A,4.9,0.83,3.5402,4.2083,3.6315,6/6/18,8/3/18,WS13,,,
C0261,A,4.99,0,3.5515,3.5566,3.552,6/6/18,8/3/18,WS08,,,
C0262,A,5.1,0.07,3.5162,3.5968,3.5261,6/6/18,8/3/18,WS08,,,
C0263,A,5.02,0.02,3.6559,3.6795,3.6582,6/6/18,8/3/18,WS08,,,
C0264,A,4.9,0,3.6202,3.6231,3.6206,6/6/18,8/3/18,WS08,,,
C0265,A,4.96,0.13,3.6176,3.755,3.6453,6/6/18,8/3/18,WS01,,,
C0266,A,5.05,0.12,3.5476,3.6458,3.565,6/6/18,8/3/18,WS01,,,
C0267,A,5.04,0.12,3.6172,3.7346,3.6525,6/6/18,8/3/18,WS01,,,
C0268,A,4.91,0.1,3.6258,3.7267,3.6369,6/6/18,8/3/18,WS01,,,
C0269,A,4.97,0.37,3.5214,3.6826,3.5368,6/6/18,8/3/18,WS02,,,
C0270,A,5.04,0.34,3.5368,3.8766,3.6136,6/6/18,8/3/18,WS02,,,
C0271,A,4.98,1.19,3.6463,4.6637,4.0268,6/6/18,8/3/18,WS02,,,
C0272,A,4.91,0.57,3.5382,4.1109,3.7329,6/6/18,8/3/18,WS02,,,
C0273,A,5.05,0.64,3.5503,3.9344,NA,6/6/18,8/3/18,WS32,,,
C0274,A,5.02,0.74,3.6701,4.1888,3.798,6/6/18,8/3/18,WS32,,,
C0275,A,5.03,1.4,3.6369,4.3248,3.7475,6/6/18,8/3/18,WS32,,,
C0276,A,4.94,1.32,3.6723,4.9813,NA,6/6/18,8/3/18,WS32,,,
C0277,A,5.03,0.21,3.6307,3.8409,3.6798,6/6/18,8/3/18,WS07,,,
C0278,A,5.06,0.37,3.5252,3.8664,NA,6/6/18,8/3/18,WS07,,,
C0279,A,4.97,0.06,3.5205,3.5595,3.5271,6/6/18,8/3/18,WS07,,,
C0280,A,5.05,0.39,3.5473,3.7283,NA,6/6/18,8/3/18,WS07,,,
C0281,A,4.98,0.83,3.6451,4.1261,3.7141,6/6/18,8/3/18,WS31,,,
C0282,A,5.08,1.25,3.5284,4.1655,3.6172,6/6/18,8/3/18,WS31,,,
C0283,A,5,0.89,3.5316,4.0214,3.5903,6/6/18,8/3/18,WS31,,,
C0284,A,4.9,1.03,3.6119,4.5267,3.7151,6/6/18,8/3/18,WS31,,,
C0285,A,4.99,0.06,3.6398,3.7061,3.6476,6/6/18,8/3/18,WS36,,,
C0286,A,5.05,0.76,3.6117,4.3479,3.8514,6/6/18,8/3/18,WS36,,,
C0287,A,5.01,0,3.5196,3.5364,3.5203,6/6/18,8/3/18,WS36,,,
C0288,A,4.98,0.1,3.5437,3.6335,3.5535,6/6/18,8/3/18,WS36,,,
C0289,R,5.04,2.63,3.5447,5.6535,3.7051,7/5/18,8/31/18,WS13,,,
C0290,R,4.92,2.87,3.5147,5.9269,3.67,7/5/18,8/31/18,WS13,,,
C0291,R,5.01,2.48,3.5218,5.5596,3.7198,7/5/18,8/31/18,WS13,,,
C0292,R,4.93,1.37,3.5197,4.5661,3.6054,7/5/18,8/31/18,WS13,,,
C0293,R,5.1,0.13,3.525,3.6398,3.533,7/5/18,8/31/18,WS08,,,
C0294,R,5.08,0.2,3.6208,3.7708,3.6308,7/5/18,8/31/18,WS08,,,
C0295,R,4.99,0.52,3.5197,4.0438,3.5687,7/5/18,8/31/18,WS08,,,
C0296,R,5.07,1.07,3.5185,4.5863,3.5987,7/5/18,8/31/18,WS08,,,
C0297,R,5,0.92,3.5387,4.4532,3.6256,7/5/18,8/31/18,WS18,,,
C0298,R,4.94,1.95,3.5253,5.497,3.6391,7/5/18,8/31/18,WS18,,,
C0299,R,5.01,1.91,3.6211,5.5475,3.7625,7/5/18,8/31/18,WS18,,,
C0300,R,4.91,2.79,3.5433,6.319,3.7822,7/5/18,8/31/18,WS18,,,
C0301,R,5.09,3.2,3.6675,6.7681,3.9238,7/5/18,8/31/18,WS06,,,
C0302,R,4.95,2.5,3.538,3.5157,3.6779,7/5/18,8/31/18,WS06,,,
C0303,R,5.01,3.17,3.6086,6.6706,3.8338,7/5/18,8/31/18,WS06,,,
C0304,R,4.99,2.73,3.5329,6.1437,3.7086,7/5/18,8/31/18,WS06,,,
C0305,R,4.93,2.61,3.5232,6.128,3.6719,7/5/18,8/31/18,WS27,,,
C0306,R,5.04,3.02,3.6105,6.5831,3.754,7/5/18,8/31/18,WS27,,,
C0307,R,4.98,3.19,3.5381,6.1416,3.6601,7/5/18,8/31/18,WS27,,,
C0308,R,4.9,2.78,3.5217,5.7909,3.6314,7/5/18,8/31/18,WS27,,,
C0309,R,4.93,2.17,3.5365,5.1494,3.6461,7/5/18,8/31/18,WS01,,,
C0310,R,5.01,2.94,3.6463,6.1696,3.7896,7/5/18,8/31/18,WS01,,,
C0311,R,4.99,2.32,3.6558,5.2354,3.7578,7/5/18,8/31/18,WS01,,,
C0312,R,4.95,2,3.6379,5.3927,3.7668,7/5/18,8/31/18,WS01,,,
C0313,R,5.08,2.61,3.651,6.2392,3.8105,7/5/18,8/31/18,WS14,,,
C0314,R,5.01,0.72,3.5543,4.2676,3.6003,7/5/18,8/31/18,WS14,,,
C0315,R,5.01,1.91,3.634,5.5622,3.77,7/5/18,8/31/18,WS14,,,
C0316,R,5.07,3.21,3.5536,6.7314,3.7774,7/5/18,8/31/18,WS14,,,
C0317,R,5.04,3.13,3.5532,6.3257,3.695,7/5/18,8/31/18,WS02,,,
C0318,R,4.96,3.28,3.6433,6.0538,3.754,7/5/18,8/31/18,WS02,,,
C0319,R,4.97,2.63,3.5441,5.9435,3.6855,7/5/18,8/31/18,WS02,,,
C0320,R,5.1,1.77,3.5309,4.9355,3.6164,7/5/18,8/31/18,WS02,,,
C0321,R,5.1,2.99,3.5409,5.8668,3.6827,7/5/18,8/31/18,WS31,,,
C0322,R,5.08,3.27,3.6295,6.0382,3.7587,7/5/18,8/31/18,WS31,,,
C0323,R,4.93,2.33,3.5244,5.5198,3.6365,7/5/18,8/31/18,WS31,,,
C0324,R,5.08,2.54,3.527,5.7882,3.6535,7/5/18,8/31/18,WS31,,,
C0325,R,5,3.52,3.5351,6.1493,3.681,7/5/18,8/31/18,WS32,,,
C0326,R,4.93,2.86,3.5379,5.7648,3.6708,7/5/18,8/31/18,WS32,,,
C0327,R,4.96,2.89,3.6111,5.9643,3.7497,7/5/18,8/31/18,WS32,,,
C0328,R,4.93,3.31,3.6497,6.4847,3.8026,7/5/18,8/31/18,WS32,,,
C0329,R,5.04,2.13,NA,NA,NA,7/5/18,8/31/18,WS07,,,tin + ash lost
C0330,R,4.96,2.1,3.5114,4.9883,3.6483,7/5/18,8/31/18,WS07,,,
C0331,R,4.91,1.73,3.5468,5.1911,3.7187,7/5/18,8/31/18,WS07,,,
C0332,R,5.04,1.37,3.6305,4.8114,3.7164,7/5/18,8/31/18,WS07,,,
C0333,R,5.04,1.34,3.5338,4.5402,3.5843,7/5/18,8/31/18,WS36,,,
C0334,R,4.9,1.38,3.5287,4.8515,3.6092,7/5/18,8/31/18,WS36,,,
C0335,R,5.04,2.58,3.6592,5.7905,3.7855,7/5/18,8/31/18,WS36,,,
C0336,R,5.08,2.37,3.6289,5.2327,3.709,7/5/18,8/31/18,WS36,,,some ash fell out
C0337,A,4.91,0.63,3.6663,4.1456,3.7105,7/5/18,8/31/18,WS36,,,
C0338,A,5.05,0.53,3.5599,3.9907,3.6043,7/5/18,8/31/18,WS36,,,
C0339,A,4.99,0.85,3.5453,4.0664,3.5869,7/5/18,8/31/18,WS36,,,
C0340,A,5.08,0.21,3.6514,3.805,3.6611,7/5/18,8/31/18,WS36,,,
C0341,A,4.94,0.38,3.5525,3.9444,3.6164,7/5/18,8/31/18,WS01,,,
C0342,A,5.08,0.78,3.6609,4.1562,3.7259,7/5/18,8/31/18,WS01,,,
C0343,A,5.09,0.9,3.6634,4.2457,3.7607,7/5/18,8/31/18,WS01,,,
C0344,A,5.08,0.61,3.5325,3.833,3.5721,7/5/18,8/31/18,WS01,,,
C0345,A,5.03,0.24,3.5492,3.7584,3.6118,7/5/18,8/31/18,WS07,,,
C0346,A,4.98,0.31,3.5216,3.8129,3.621,7/5/18,8/31/18,WS07,,,
C0347,A,4.91,NA,NA,NA,NA,7/5/18,8/31/18,WS07,,,sample lost
C0348,A,5.02,1.29,3.5364,4.5141,3.6929,7/5/18,8/31/18,WS07,,,
C0349,A,4.97,0.93,3.5296,4.4507,3.6774,7/5/18,8/31/18,WS18,,,
C0350,A,5.09,0.7,3.5317,3.9435,3.5775,7/5/18,8/31/18,WS18,,,
C0351,A,5.09,0.59,3.5148,4.1347,3.644,7/5/18,8/31/18,WS18,,,
C0352,A,4.92,1.33,3.6086,4.7056,3.8059,7/5/18,8/31/18,WS18,,,
C0353,A,5.06,0.73,3.5537,3.9832,3.6035,7/5/18,8/31/18,WS14,,,
C0354,A,5.08,0.98,3.5338,4.516,3.796,7/5/18,8/31/18,WS14,,,
C0355,A,5.08,0.41,3.6499,3.9522,3.7504,7/5/18,8/31/18,WS14,,,
C0356,A,4.92,0.09,3.5467,3.6507,3.5671,7/5/18,8/31/18,WS14,,,
C0357,A,5.06,1.69,3.5397,5.083,3.7974,7/5/18,8/31/18,WS13,,,
C0358,A,4.91,0.79,3.5461,3.962,3.6455,7/5/18,8/31/18,WS13,,,
C0359,A,4.9,1.01,3.6003,4.5632,3.7989,7/5/18,8/31/18,WS13,,,
C0360,A,4.9,1.34,3.5295,4.5414,3.6692,7/5/18,8/31/18,WS13,,,
C0361,A,5,1.07,3.5374,4.2263,3.7363,7/5/18,8/31/18,WS02,,,
C0362,A,5.09,1.89,3.5466,4.8828,3.693,7/5/18,8/31/18,WS02,,,
C0363,A,4.95,1.38,3.6068,4.5794,3.7202,7/5/18,8/31/18,WS02,,,
C0364,A,4.99,0.37,3.6475,4.0345,3.7985,7/5/18,8/31/18,WS02,,,
C0365,A,5.01,0.95,3.5197,4.2833,3.5971,7/5/18,8/31/18,WS32,,,
C0366,A,5.03,1.52,3.5337,4.5615,3.641,7/5/18,8/31/18,WS32,,,
C0367,A,5,1.08,3.5467,4.4513,3.6848,7/5/18,8/31/18,WS32,,,
C0368,A,4.97,1.1,3.6341,4.2164,3.6898,7/5/18,8/31/18,WS32,,,
C0369,A,4.95,0.68,NA,NA,NA,7/5/18,8/31/18,WS27,,,tin + ash lost
C0370,A,4.95,0.91,3.6655,4.5236,3.78,7/5/18,8/31/18,WS27,,,
C0371,A,4.96,1.51,3.5046,4.4808,3.6004,7/5/18,8/31/18,WS27,,,
C0372,A,5,0.87,3.5527,4.1964,3.6357,7/5/18,8/31/18,WS27,,,
C0373,A,5.03,0.93,3.5424,4.3917,3.7853,7/5/18,8/31/18,WS06,,,
C0374,A,5.02,1.04,3.6077,4.2054,3.7394,7/5/18,8/31/18,WS06,,,
C0375,A,5.1,0.6,3.5188,3.9252,3.5758,7/5/18,8/31/18,WS06,,,
C0376,A,5.07,1.53,3.5529,5.0877,3.8657,7/5/18,8/31/18,WS06,,,
C0377,A,5.09,1.25,NA,NA,NA,7/5/18,8/31/18,WS31,,,tin + ash lost
C0378,A,4.92,0.76,3.653,4.231,3.7156,7/5/18,8/31/18,WS31,,,
C0379,A,5.08,1,3.5719,4.4168,3.6706,7/5/18,8/31/18,WS31,,,
C0380,A,5.08,0.98,3.5549,4.226,3.6581,7/5/18,8/31/18,WS31,,,
C0381,A,5,0.11,3.6804,3.7844,3.6898,7/5/18,8/31/18,WS08,,,
C0382,A,4.96,0.08,3.5466,3.6417,3.5631,7/5/18,8/31/18,WS08,,,
C0383,A,4.99,NA,NA,NA,NA,7/5/18,8/31/18,WS08,,,sample lost
C0384,A,4.95,0.41,3.521,3.9448,3.6114,7/5/18,8/31/18,WS08,,,
C0001,R,5.1,2.04,3.5761,5.3681,3.6978,8/3/18,9/28/18,WS36,,,
C0002,R,5.06,1.97,3.5129,5.5207,3.6427,8/3/18,9/28/18,WS36,,,
C0003,R,5.08,2.77,3.6088,5.882,3.748,8/3/18,9/28/18,WS36,,,
C0004,R,5.06,2.99,3.6629,5.993,3.8175,8/3/18,9/28/18,WS36,,,
C0005,R,4.91,2.2,3.5529,5.6657,3.6914,8/3/18,9/28/18,WS07,,,
C0006,R,5.09,2.28,3.6724,5.73,3.7955,8/3/18,9/28/18,WS07,,,
C0007,R,4.92,1.83,3.5335,5.3221,3.7106,8/3/18,9/28/18,WS07,,,
C0008,R,5.07,2.55,3.546,6.1567,3.7184,8/3/18,9/28/18,WS07,,,
C0009,R,5.1,2.42,3.6092,5.9752,3.7829,8/3/18,9/28/18,WS02,,,
C0010,R,5.06,1.8,3.5155,5.2269,3.6175,8/3/18,9/28/18,WS02,,,
C0011,R,4.99,0.82,3.5465,4.3554,3.6066,8/3/18,9/28/18,WS02,,,
C0012,R,4.99,1.05,3.552,4.5785,3.6439,8/3/18,9/28/18,WS02,,,
C0013,R,4.95,3.38,3.6777,6.8741,3.858,8/3/18,9/28/18,WS32,,,
C0014,R,4.95,2.87,3.5474,6.3521,3.6931,8/3/18,9/28/18,WS32,,,
C0015,R,5.01,3.51,3.6106,7.1056,3.8544,8/3/18,9/28/18,WS32,,,
C0016,R,5.07,3.6,3.5477,6.1447,3.7038,8/3/18,9/28/18,WS32,,,
C0017,R,4.97,2.88,3.5393,6.44,3.7412,8/3/18,9/28/18,WS31,,,
C0018,R,4.99,3.02,3.5439,5.8936,3.6814,8/3/18,9/28/18,WS31,,,
C0019,R,4.94,3.27,3.649,6.757,3.8081,8/3/18,9/28/18,WS31,,,
C0020,R,5.1,3.98,3.5419,7.0498,3.7272,8/3/18,9/28/18,WS31,,,
C0021,R,5.02,2.02,3.6195,5.5707,3.7771,8/3/18,9/28/18,WS01,,,
C0022,R,5.06,2.97,3.6314,6.3981,3.8274,8/3/18,9/28/18,WS01,,,
C0023,R,4.94,2.5,3.5467,6.0053,3.7065,8/3/18,9/28/18,WS01,,,
C0024,R,5.01,2.1,3.5616,5.6012,3.7341,8/3/18,9/28/18,WS01,,,
C0025,R,4.98,2.48,3.6628,6.086,3.7922,8/3/18,9/28/18,WS27,,,
C0026,R,5.02,3.69,3.6002,7.1232,3.8327,8/3/18,9/28/18,WS27,,,
C0027,R,4.98,3.26,3.6436,6.8745,3.8161,8/3/18,9/28/18,WS27,,,
C0028,R,5.06,3.84,3.6504,7.4669,3.9026,8/3/18,9/28/18,WS27,,,
C0029,R,4.95,1.62,3.6187,5.2375,3.7394,8/3/18,9/28/18,WS18,,,
C0030,R,4.97,2.42,3.5204,5.9217,3.7117,8/3/18,9/28/18,WS18,,,
C0031,R,5.05,2.95,3.6217,6.5353,3.8468,8/3/18,9/28/18,WS18,,,
C0032,R,4.94,2,3.512,5.423,3.6336,8/3/18,9/28/18,WS18,,,
C0033,R,5.1,2.21,3.6568,5.8341,3.8328,8/3/18,9/28/18,WS14,,,
C0034,R,5.05,2.38,3.526,5.9021,3.675,8/3/18,9/28/18,WS14,,,
C0035,R,5,3.01,3.6132,6.5726,3.8347,8/3/18,9/28/18,WS14,,,
C0036,R,5.1,1.56,3.5658,5.0971,3.7306,8/3/18,9/28/18,WS14,,,
C0037,R,5,2.93,3.5319,6.0986,3.7065,8/3/18,9/28/18,WS06,,,
C0038,R,5.03,3.09,3.5372,6.1466,3.6875,8/3/18,9/28/18,WS06,,,
C0039,R,4.91,2.21,3.6438,5.8879,3.8317,8/3/18,9/28/18,WS06,,,
C0040,R,4.95,3.6,3.5218,6.7453,3.6945,8/3/18,9/28/18,WS06,,,
C0041,R,5.05,3.26,3.5374,6.1214,3.6856,8/3/18,9/28/18,WS13,,,
C0042,R,5.05,3.02,3.5449,6.4976,3.7345,8/3/18,9/28/18,WS13,,hole,"hole in paper bag, leaves leaked out"
C0043,R,4.91,2.55,3.5996,5.4029,3.7075,8/3/18,9/28/18,WS13,,,
C0044,R,5.06,3.95,3.5465,6.6356,3.7153,8/3/18,9/28/18,WS13,,,
C0045,R,4.98,1.32,3.5607,4.8621,3.6398,8/3/18,9/28/18,WS08,,,
C0046,R,4.99,NA,NA,NA,NA,8/3/18,9/28/18,WS08,,,
C0047,R,5.04,1.7,3.5539,5.2391,3.6653,8/3/18,9/28/18,WS08,,,
C0048,R,4.9,1.28,3.5204,4.7737,3.6064,8/3/18,9/28/18,WS08,,,
C0049,A,4.93,1.18,3.5238,4.6896,3.6801,8/3/18,9/28/18,WS13,,,
C0050,A,5.09,0.79,3.5532,4.1569,3.6948,8/3/18,9/28/18,WS13,,,
C0051,A,5.09,1.46,3.5521,4.7639,3.7782,8/3/18,9/28/18,WS13,,,
C0052,A,5.02,1.06,3.6668,4.7184,3.9096,8/3/18,9/28/18,WS13,,,
C0053,A,4.94,0.77,3.6572,4.4054,3.7781,8/3/18,9/28/18,WS18,,,
C0054,A,4.9,0.87,3.533,4.3761,3.7285,8/3/18,9/28/18,WS18,,,
C0055,A,5.07,1.11,3.527,4.607,3.692,8/3/18,9/28/18,WS18,,,
C0056,A,4.96,1.59,3.5421,5.1271,3.7677,8/3/18,9/28/18,WS18,,,
C0057,A,4.99,1.05,3.5202,4.4172,3.6797,8/3/18,9/28/18,WS27,,,
C0058,A,5.09,1.03,3.6499,4.4702,3.7334,8/3/18,9/28/18,WS27,,,
C0059,A,4.9,0.88,3.5189,4.2389,3.6025,8/3/18,9/28/18,WS27,,,
C0060,A,4.94,1.4,3.6091,4.5261,3.6854,8/3/18,9/28/18,WS27,,,
C0061,A,4.99,NA,NA,NA,NA,8/3/18,9/28/18,WS36,,,
C0062,A,5.07,0.3,3.622,3.924,3.6605,8/3/18,9/28/18,WS36,,,
C0063,A,5.01,NA,NA,NA,NA,8/3/18,9/28/18,WS36,,,
C0064,A,4.91,0.16,3.6329,4.7992,3.6431,8/3/18,9/28/18,WS36,,,
C0065,A,4.96,1.42,3.6206,5.0003,3.7651,8/3/18,9/28/18,WS31,,,
C0066,A,4.97,1,3.6386,4.6433,3.7949,8/3/18,9/28/18,WS31,,,
C0067,A,4.95,1.22,3.512,4.7287,3.7552,8/3/18,9/28/18,WS31,,,
C0068,A,4.94,1.96,3.5223,4.9921,3.6494,8/3/18,9/28/18,WS31,,,
C0069,A,4.92,0.13,3.6664,3.8206,3.6856,8/3/18,9/28/18,WS07,,,
C0070,A,4.92,0.46,3.5239,3.9891,3.567,8/3/18,9/28/18,WS07,,,
C0071,A,5.03,0.64,3.5546,4.189,3.6391,8/3/18,9/28/18,WS07,,,
C0072,A,5,0.91,3.5446,4.4635,3.7019,8/3/18,9/28/18,WS07,,,
C0073,A,4.97,1.45,3.655,5.099,3.8053,8/3/18,9/28/18,WS32,,,
C0074,A,5,0.93,3.5435,4.4526,3.7004,8/3/18,9/28/18,WS32,,,
C0075,A,5.07,1.74,3.6351,5.3563,3.8401,8/3/18,9/28/18,WS32,,,
C0076,A,5.03,1.4,3.6077,5.0007,3.812,8/3/18,9/28/18,WS32,,,
C0077,A,4.92,0.19,3.6515,3.8389,3.6806,8/3/18,9/28/18,WS02,,,
C0078,A,4.96,0.62,3.6001,4.1954,3.741,8/3/18,9/28/18,WS02,,,
C0079,A,4.92,1.01,3.6637,4.6699,4.187,8/3/18,9/28/18,WS02,,,
C0080,A,5.08,0.57,3.5207,4.1062,NA,8/3/18,9/28/18,WS02,,,
C0081,A,5.09,0.13,3.527,3.6536,3.5556,8/3/18,9/28/18,WS08,,,
C0082,A,5.08,0.27,3.6715,3.931,3.7308,8/3/18,9/28/18,WS08,,,
C0083,A,4.96,NA,NA,NA,NA,8/3/18,9/28/18,WS08,,,
C0084,A,5.02,NA,NA,NA,NA,8/3/18,9/28/18,WS08,,,
C0085,A,5.09,1.3,3.5264,4.6215,3.6804,8/3/18,9/28/18,WS06,,,
C0086,A,5.01,1.08,3.6541,4.5453,3.8084,8/3/18,9/28/18,WS06,,,
C0087,A,5,0.36,3.5471,3.8788,3.6068,8/3/18,9/28/18,WS06,,,
C0088,A,5.07,0.49,3.5386,3.9837,3.6432,8/3/18,9/28/18,WS06,,,
C0089,A,4.93,0.53,3.6616,4.1864,3.7899,8/3/18,9/28/18,WS14,,,
C0090,A,5.05,0.3,3.5105,3.8118,3.5534,8/3/18,9/28/18,WS14,,,
C0091,A,4.93,0.55,3.6126,4.1564,3.7313,8/3/18,9/28/18,WS14,,,
C0092,A,5.04,0.86,3.648,4.1687,3.8534,8/3/18,9/28/18,WS14,,,
C0093,A,4.99,0.13,3.6341,3.7757,3.6622,8/3/18,9/28/18,WS01,,,
C0094,A,5.05,NA,NA,NA,NA,8/3/18,9/28/18,WS01,,,
C0095,A,5.1,0.43,3.6606,4.0704,3.7332,8/3/18,9/28/18,WS01,,,
C0096,A,4.9,NA,NA,NA,NA,8/3/18,9/28/18,WS01,,,
